return_type,msme_id,tax_period,filing_date,due_date,delay_days,total_sales_declared,tax_paid_cash,tax_paid_itc
GSTR-3B,MSME_11875,032026,2026-03-21,2026-04-20,0,1507375.29,25998.77,140678.73
GSTR-3B,MSME_11875,042026,2026-04-23,2026-05-20,0,587888.54,26648.71,86531.14
GSTR-3B,MSME_11876,042026,2026-05-18,2026-05-20,0,986462.65,12457.14,126084.89
GSTR-3B,MSME_11877,022026,2026-03-15,2026-03-20,0,1627624.54,46295.45,171638.82
GSTR-3B,MSME_11877,032026,2026-03-20,2026-04-20,0,1255113.15,12993.09,167969.8
GSTR-3B,MSME_11877,042026,2026-04-20,2026-05-20,0,1576397.22,47039.33,224010.15
GSTR-3B,MSME_11878,042026,2026-05-19,2026-05-20,0,611544.41,15617.97,42213.17
GSTR-3B,MSME_11879,122025,2026-01-15,2026-01-20,0,350918.68,10749.62,33899.4
GSTR-3B,MSME_11879,012026,2026-01-20,2026-02-20,0,1028934.86,19811.38,94814.6
GSTR-3B,MSME_11879,022026,2026-02-18,2026-03-20,0,1215816.37,57066.03,63364.21
GSTR-3B,MSME_11879,032026,2026-03-18,2026-04-20,0,665199.59,9843.71,85804.97
GSTR-3B,MSME_11879,042026,2026-04-16,2026-05-20,0,1661875.02,64186.03,213460.85
GSTR-3B,MSME_11880,122025,2026-01-18,2026-01-20,0,516518.07,10978.67,40948.08
GSTR-3B,MSME_11880,012026,2026-01-25,2026-02-20,0,1717932.2,21783.34,123117.22
GSTR-3B,MSME_11880,022026,2026-03-02,2026-03-20,0,1239742.17,29678.84,96605.2
GSTR-3B,MSME_11880,032026,2026-03-22,2026-04-20,0,1788299.88,24491.64,183784.38
GSTR-3B,MSME_11880,042026,2026-04-24,2026-05-20,0,615816.52,14831.79,73355.19
GSTR-3B,MSME_11881,042026,2026-05-20,2026-05-20,0,1127826.78,22355.27,59633.32
GSTR-3B,MSME_11882,032026,2026-04-20,2026-04-20,0,136047.22,5165.53,12300.41
GSTR-3B,MSME_11882,042026,2026-04-20,2026-05-20,0,711796.35,19130.3,59032.54
GSTR-3B,MSME_11883,042026,2026-05-20,2026-05-20,0,978645.74,14329.82,98876.34
GSTR-3B,MSME_11884,122025,2026-01-18,2026-01-20,0,850638.02,10929.36,43957.19
GSTR-3B,MSME_11884,012026,2026-01-25,2026-02-20,0,740497.0,13687.69,65017.48
GSTR-3B,MSME_11884,022026,2026-02-27,2026-03-20,0,1946172.1,52686.28,222547.36
GSTR-3B,MSME_11884,032026,2026-03-21,2026-04-20,0,804466.96,17805.87,51359.09
GSTR-3B,MSME_11884,042026,2026-04-30,2026-05-20,0,1468034.93,68297.51,152824.26
GSTR-3B,MSME_11885,122025,2026-01-19,2026-01-20,0,1707381.61,22264.95,90434.83
GSTR-3B,MSME_11885,012026,2026-01-20,2026-02-20,0,174607.79,3288.24,22579.78
GSTR-3B,MSME_11885,022026,2026-02-19,2026-03-20,0,1126586.41,42428.49,111114.97
GSTR-3B,MSME_11885,032026,2026-03-19,2026-04-20,0,850569.44,30359.1,68216.22
GSTR-3B,MSME_11885,042026,2026-04-15,2026-05-20,0,732416.74,20846.56,57735.33
GSTR-3B,MSME_11886,032026,2026-04-17,2026-04-20,0,1429823.42,70504.02,176016.41
GSTR-3B,MSME_11886,042026,2026-04-27,2026-05-20,0,429203.86,11386.34,27129.91
GSTR-3B,MSME_11887,042026,2026-05-19,2026-05-20,0,337071.12,13733.29,36925.47
GSTR-3B,MSME_11888,012026,2026-02-19,2026-02-20,0,505109.6,14618.2,70752.56
GSTR-3B,MSME_11888,022026,2026-02-19,2026-03-20,0,712035.09,25608.48,99021.46
GSTR-3B,MSME_11888,032026,2026-03-16,2026-04-20,0,792673.9,28661.52,107503.72
GSTR-3B,MSME_11888,042026,2026-04-15,2026-05-20,0,1062387.16,15593.59,131535.79
GSTR-3B,MSME_11889,122025,2026-01-20,2026-01-20,0,1548022.0,58448.19,184999.45
GSTR-3B,MSME_11889,012026,2026-01-19,2026-02-20,0,1445933.51,15694.79,112758.37
GSTR-3B,MSME_11889,022026,2026-02-16,2026-03-20,0,409945.25,17624.67,25577.86
GSTR-3B,MSME_11889,032026,2026-03-16,2026-04-20,0,1061733.12,37650.01,69904.73
GSTR-3B,MSME_11889,042026,2026-04-18,2026-05-20,0,1717972.12,41809.34,107870.85
GSTR-3B,MSME_11890,042026,2026-05-16,2026-05-20,0,1385881.24,19259.73,127676.43
GSTR-3B,MSME_11891,012026,2026-02-17,2026-02-20,0,237259.37,10983.5,25310.54
GSTR-3B,MSME_11891,022026,2026-02-25,2026-03-20,0,376744.83,7624.84,18907.04
GSTR-3B,MSME_11891,032026,2026-03-22,2026-04-20,0,457707.07,13604.18,49416.93
GSTR-3B,MSME_11891,042026,2026-04-29,2026-05-20,0,1644103.27,74738.8,91094.89
GSTR-3B,MSME_11892,022026,2026-03-16,2026-03-20,0,1764141.56,86036.37,224347.4
GSTR-3B,MSME_11892,032026,2026-03-16,2026-04-20,0,621284.86,17861.36,42706.07
GSTR-3B,MSME_11892,042026,2026-04-19,2026-05-20,0,1822360.67,42078.31,173404.15
GSTR-3B,MSME_11893,122025,2026-01-16,2026-01-20,0,1750940.02,27458.51,167490.62
GSTR-3B,MSME_11893,012026,2026-01-20,2026-02-20,0,1735124.43,74547.24,256650.71
GSTR-3B,MSME_11893,022026,2026-02-15,2026-03-20,0,875685.58,28660.89,108058.0
GSTR-3B,MSME_11893,032026,2026-03-20,2026-04-20,0,1646138.62,21615.89,97606.06
GSTR-3B,MSME_11893,042026,2026-04-16,2026-05-20,0,1298560.3,15171.94,150581.16
GSTR-3B,MSME_11894,122025,2026-01-18,2026-01-20,0,1865790.04,54215.09,265714.46
GSTR-3B,MSME_11894,012026,2026-01-18,2026-02-20,0,996967.97,31858.48,101645.75
GSTR-3B,MSME_11894,022026,2026-02-20,2026-03-20,0,1225201.52,35138.93,96045.33
GSTR-3B,MSME_11894,032026,2026-03-17,2026-04-20,0,1938211.36,95003.21,235528.03
GSTR-3B,MSME_11894,042026,2026-04-19,2026-05-20,0,1800296.93,50516.28,209139.44
GSTR-3B,MSME_11895,042026,2026-05-16,2026-05-20,0,141392.37,6412.19,15938.65
GSTR-3B,MSME_11896,122025,2026-01-18,2026-01-20,0,1717687.26,45908.09,140273.09
GSTR-3B,MSME_11896,012026,2026-01-15,2026-02-20,0,1815480.26,46655.82,238065.52
GSTR-3B,MSME_11896,022026,2026-02-15,2026-03-20,0,1734966.46,23361.5,214854.99
GSTR-3B,MSME_11896,032026,2026-03-16,2026-04-20,0,1752954.17,31399.36,194620.06
GSTR-3B,MSME_11896,042026,2026-04-19,2026-05-20,0,1168935.24,23342.75,135195.43
GSTR-3B,MSME_11897,012026,2026-02-15,2026-02-20,0,1349938.96,62097.7,75987.49
GSTR-3B,MSME_11897,022026,2026-02-18,2026-03-20,0,1694224.16,43239.43,95619.19
GSTR-3B,MSME_11897,032026,2026-03-16,2026-04-20,0,249966.78,8132.05,24100.09
GSTR-3B,MSME_11897,042026,2026-04-18,2026-05-20,0,1051610.44,26576.66,157327.19
GSTR-3B,MSME_11898,022026,2026-03-15,2026-03-20,0,344604.98,11404.66,29339.67
GSTR-3B,MSME_11898,032026,2026-03-19,2026-04-20,0,124848.42,3760.64,12448.34
GSTR-3B,MSME_11898,042026,2026-04-20,2026-05-20,0,505148.36,11890.63,46439.76
GSTR-3B,MSME_11899,042026,2026-05-16,2026-05-20,0,1551011.5,54693.63,201251.78
GSTR-3B,MSME_11900,012026,2026-02-16,2026-02-20,0,1569700.97,68016.03,80210.94
GSTR-3B,MSME_11900,022026,2026-02-19,2026-03-20,0,1916263.67,29492.04,187691.25
GSTR-3B,MSME_11900,032026,2026-03-16,2026-04-20,0,453163.62,16352.03,52827.24
GSTR-3B,MSME_11900,042026,2026-04-18,2026-05-20,0,1769692.39,25808.91,188881.52
GSTR-3B,MSME_11901,022026,2026-03-15,2026-03-20,0,814817.06,31468.99,44536.33
GSTR-3B,MSME_11901,032026,2026-03-17,2026-04-20,0,423490.44,16092.4,44295.89
GSTR-3B,MSME_11901,042026,2026-04-17,2026-05-20,0,786163.42,31612.93,43663.79
GSTR-3B,MSME_11902,042026,2026-05-19,2026-05-20,0,830610.12,19255.39,51357.22
GSTR-3B,MSME_11903,122025,2026-01-17,2026-01-20,0,1097224.93,21768.85,160878.13
GSTR-3B,MSME_11903,012026,2026-01-19,2026-02-20,0,365838.6,8312.11,42288.45
GSTR-3B,MSME_11903,022026,2026-02-20,2026-03-20,0,1703001.51,66850.0,171886.45
GSTR-3B,MSME_11903,032026,2026-03-16,2026-04-20,0,1667479.58,76027.96,197299.17
GSTR-3B,MSME_11903,042026,2026-04-20,2026-05-20,0,691766.82,9796.87,99477.73
GSTR-3B,MSME_11904,042026,2026-05-15,2026-05-20,0,1417444.23,17489.39,139549.61
GSTR-3B,MSME_11905,022026,2026-03-16,2026-03-20,0,527628.32,10789.06,68436.7
GSTR-3B,MSME_11905,032026,2026-03-18,2026-04-20,0,620216.04,7767.79,87026.02
GSTR-3B,MSME_11905,042026,2026-04-18,2026-05-20,0,1881175.85,58296.54,278840.32
GSTR-3B,MSME_11906,022026,2026-03-16,2026-03-20,0,1111663.55,21734.74,108593.97
GSTR-3B,MSME_11906,032026,2026-03-18,2026-04-20,0,1293019.96,55697.11,144505.87
GSTR-3B,MSME_11906,042026,2026-04-17,2026-05-20,0,242185.12,8827.0,15913.35
GSTR-3B,MSME_11907,022026,2026-03-20,2026-03-20,0,1257373.19,40326.61,75819.9
GSTR-3B,MSME_11907,032026,2026-03-15,2026-04-20,0,596257.36,27690.79,33243.48
GSTR-3B,MSME_11907,042026,2026-04-18,2026-05-20,0,1385815.74,40945.96,94906.35
GSTR-3B,MSME_11908,012026,2026-02-18,2026-02-20,0,1139723.99,24202.52,62294.42
GSTR-3B,MSME_11908,022026,2026-02-16,2026-03-20,0,1129615.33,24945.45,104259.95
GSTR-3B,MSME_11908,032026,2026-03-20,2026-04-20,0,1429713.48,37320.23,116199.33
GSTR-3B,MSME_11908,042026,2026-04-15,2026-05-20,0,1554780.78,56059.96,171354.26
GSTR-3B,MSME_11909,032026,2026-04-16,2026-04-20,0,379654.19,16285.79,19000.58
GSTR-3B,MSME_11909,042026,2026-04-20,2026-05-20,0,1382619.9,23115.94,175145.65
GSTR-3B,MSME_11910,012026,2026-02-17,2026-02-20,0,1509303.09,71953.32,102089.12
GSTR-3B,MSME_11910,022026,2026-02-18,2026-03-20,0,1022613.38,33952.08,101490.18
GSTR-3B,MSME_11910,032026,2026-03-18,2026-04-20,0,961785.75,40257.31,140053.73
GSTR-3B,MSME_11910,042026,2026-04-16,2026-05-20,0,789877.36,12237.83,64577.84
GSTR-3B,MSME_11911,122025,2026-01-20,2026-01-20,0,605755.27,10417.53,60285.08
GSTR-3B,MSME_11911,012026,2026-01-17,2026-02-20,0,856776.13,14260.53,117628.85
GSTR-3B,MSME_11911,022026,2026-02-20,2026-03-20,0,1796997.15,39900.42,100422.52
GSTR-3B,MSME_11911,032026,2026-03-19,2026-04-20,0,261508.17,3150.06,28644.62
GSTR-3B,MSME_11911,042026,2026-04-15,2026-05-20,0,1315565.21,56118.22,150214.16
GSTR-3B,MSME_11912,042026,2026-05-19,2026-05-20,0,974607.09,31774.18,125209.26
GSTR-3B,MSME_11913,122025,2026-01-17,2026-01-20,0,1298387.59,49650.63,193160.38
GSTR-3B,MSME_11913,012026,2026-01-26,2026-02-20,0,1927536.51,20819.27,156462.27
GSTR-3B,MSME_11913,022026,2026-02-25,2026-03-20,0,231375.32,10663.01,33978.01
GSTR-3B,MSME_11913,032026,2026-03-27,2026-04-20,0,1692839.03,36661.11,162327.85
GSTR-3B,MSME_11913,042026,2026-04-26,2026-05-20,0,570250.74,18017.23,30689.17
GSTR-3B,MSME_11914,042026,2026-05-19,2026-05-20,0,805438.18,23025.21,65651.64
GSTR-3B,MSME_11915,032026,2026-04-17,2026-04-20,0,1206211.61,58915.92,115445.92
GSTR-3B,MSME_11915,042026,2026-04-30,2026-05-20,0,576350.95,10137.83,53926.44
GSTR-3B,MSME_11916,022026,2026-03-15,2026-03-20,0,1480513.62,28682.21,174634.68
GSTR-3B,MSME_11916,032026,2026-03-19,2026-04-20,0,355341.26,6838.32,41429.55
GSTR-3B,MSME_11916,042026,2026-04-18,2026-05-20,0,356779.23,6065.7,36529.39
GSTR-3B,MSME_11917,012026,2026-02-16,2026-02-20,0,1795405.22,76888.3,152950.53
GSTR-3B,MSME_11917,022026,2026-02-20,2026-03-20,0,401141.41,12549.17,41112.08
GSTR-3B,MSME_11917,032026,2026-03-20,2026-04-20,0,1367331.2,62784.58,81258.74
GSTR-3B,MSME_11917,042026,2026-04-16,2026-05-20,0,1190183.63,56324.32,117736.51
GSTR-3B,MSME_11918,022026,2026-03-20,2026-03-20,0,1150204.84,47113.99,161780.7
GSTR-3B,MSME_11918,032026,2026-03-28,2026-04-20,0,760390.53,11204.26,102688.68
GSTR-3B,MSME_11918,042026,2026-04-29,2026-05-20,0,415836.93,7451.15,23571.54
GSTR-3B,MSME_11919,022026,2026-03-15,2026-03-20,0,347170.75,7524.57,42540.36
GSTR-3B,MSME_11919,032026,2026-03-15,2026-04-20,0,1919945.04,87059.58,263815.08
GSTR-3B,MSME_11919,042026,2026-04-20,2026-05-20,0,1089905.46,28728.12,133440.97
GSTR-3B,MSME_11920,122025,2026-01-20,2026-01-20,0,263185.87,12628.13,23630.51
GSTR-3B,MSME_11920,012026,2026-01-17,2026-02-20,0,1438011.23,53953.8,211810.48
GSTR-3B,MSME_11920,022026,2026-02-20,2026-03-20,0,1369330.41,34389.9,76915.0
GSTR-3B,MSME_11920,032026,2026-03-18,2026-04-20,0,1585428.47,72215.74,235035.79
GSTR-3B,MSME_11920,042026,2026-04-18,2026-05-20,0,988409.94,36141.47,94730.21
GSTR-3B,MSME_11921,042026,2026-05-19,2026-05-20,0,892997.58,41847.29,84681.48
GSTR-3B,MSME_11922,022026,2026-03-16,2026-03-20,0,1069790.35,15005.49,59919.19
GSTR-3B,MSME_11922,032026,2026-03-16,2026-04-20,0,168081.98,8165.14,22559.41
GSTR-3B,MSME_11922,042026,2026-04-15,2026-05-20,0,1725312.46,59970.4,160868.11
GSTR-3B,MSME_11923,012026,2026-02-15,2026-02-20,0,113367.88,3912.99,6761.43
GSTR-3B,MSME_11923,022026,2026-02-19,2026-03-20,0,394265.67,16009.23,53575.65
GSTR-3B,MSME_11923,032026,2026-03-18,2026-04-20,0,936747.85,41172.54,48800.86
GSTR-3B,MSME_11923,042026,2026-04-19,2026-05-20,0,1705901.78,59686.76,255493.0
GSTR-3B,MSME_11924,122025,2026-01-20,2026-01-20,0,1750329.99,23925.59,200810.69
GSTR-3B,MSME_11924,012026,2026-01-18,2026-02-20,0,150997.28,6388.24,18426.09
GSTR-3B,MSME_11924,022026,2026-02-15,2026-03-20,0,824052.43,31239.43,95213.69
GSTR-3B,MSME_11924,032026,2026-03-17,2026-04-20,0,907747.93,32732.81,121707.49
GSTR-3B,MSME_11924,042026,2026-04-19,2026-05-20,0,1720893.53,41276.65,137254.05
GSTR-3B,MSME_11925,022026,2026-03-15,2026-03-20,0,1668388.1,82846.36,225077.19
GSTR-3B,MSME_11925,032026,2026-03-20,2026-04-20,0,355240.35,16922.3,32661.8
GSTR-3B,MSME_11925,042026,2026-04-18,2026-05-20,0,999936.38,48676.69,86967.28
GSTR-3B,MSME_11926,012026,2026-02-17,2026-02-20,0,1109726.63,53885.87,142369.52
GSTR-3B,MSME_11926,022026,2026-02-16,2026-03-20,0,923238.45,17441.61,88028.84
GSTR-3B,MSME_11926,032026,2026-03-20,2026-04-20,0,477938.77,11995.32,33581.93
GSTR-3B,MSME_11926,042026,2026-04-19,2026-05-20,0,1742506.3,20008.88,203158.71
GSTR-3B,MSME_11927,042026,2026-05-19,2026-05-20,0,1747032.38,63025.16,94029.52
GSTR-3B,MSME_11928,032026,2026-04-19,2026-04-20,0,667708.04,17263.46,37279.99
GSTR-3B,MSME_11928,042026,2026-04-18,2026-05-20,0,1794675.2,28519.71,265266.73
GSTR-3B,MSME_11929,122025,2026-01-16,2026-01-20,0,1646142.81,74892.69,141312.02
GSTR-3B,MSME_11929,012026,2026-01-20,2026-02-20,0,1786550.65,82993.97,101384.98
GSTR-3B,MSME_11929,022026,2026-02-20,2026-03-20,0,1733096.73,53372.6,124525.44
GSTR-3B,MSME_11929,032026,2026-03-19,2026-04-20,0,1500080.28,29692.94,197038.28
GSTR-3B,MSME_11929,042026,2026-04-20,2026-05-20,0,1176725.64,56069.2,80395.29
GSTR-3B,MSME_11930,122025,2026-01-18,2026-01-20,0,1044044.98,27007.37,140602.88
GSTR-3B,MSME_11930,012026,2026-01-17,2026-02-20,0,137637.02,3778.51,12099.0
GSTR-3B,MSME_11930,022026,2026-02-17,2026-03-20,0,898752.14,28681.16,98717.96
GSTR-3B,MSME_11930,032026,2026-03-18,2026-04-20,0,1789897.37,40245.09,207807.04
GSTR-3B,MSME_11930,042026,2026-04-17,2026-05-20,0,176742.74,5144.67,22817.82
GSTR-3B,MSME_11931,042026,2026-05-18,2026-05-20,0,1486874.3,60097.28,173548.59
GSTR-3B,MSME_11932,042026,2026-05-18,2026-05-20,0,1791014.7,55296.81,221094.74
GSTR-3B,MSME_11933,032026,2026-04-19,2026-04-20,0,1671888.31,53707.07,196731.82
GSTR-3B,MSME_11933,042026,2026-04-17,2026-05-20,0,282649.07,3819.6,34006.4
GSTR-3B,MSME_11934,122025,2026-01-20,2026-01-20,0,1675705.96,21257.1,206558.42
GSTR-3B,MSME_11934,012026,2026-01-16,2026-02-20,0,589043.06,19533.96,60707.11
GSTR-3B,MSME_11934,022026,2026-02-19,2026-03-20,0,1295050.49,53116.39,116893.68
GSTR-3B,MSME_11934,032026,2026-03-15,2026-04-20,0,628964.35,17053.64,61184.52
GSTR-3B,MSME_11934,042026,2026-04-17,2026-05-20,0,1357414.64,53184.25,170769.68
GSTR-3B,MSME_11935,042026,2026-05-20,2026-05-20,0,720515.04,18821.79,76462.45
GSTR-3B,MSME_11936,022026,2026-03-18,2026-03-20,0,1014090.62,11874.7,109224.73
GSTR-3B,MSME_11936,032026,2026-03-18,2026-04-20,0,1437166.73,24023.78,154211.8
GSTR-3B,MSME_11936,042026,2026-04-18,2026-05-20,0,555785.93,10940.77,49441.55
GSTR-3B,MSME_11937,122025,2026-01-17,2026-01-20,0,378865.38,18920.76,41216.38
GSTR-3B,MSME_11937,012026,2026-01-16,2026-02-20,0,401279.0,7728.55,45650.75
GSTR-3B,MSME_11937,022026,2026-02-17,2026-03-20,0,1776780.08,64637.98,143425.66
GSTR-3B,MSME_11937,032026,2026-03-15,2026-04-20,0,356781.79,15446.28,41907.73
GSTR-3B,MSME_11937,042026,2026-04-16,2026-05-20,0,1116691.28,17372.38,113809.92
GSTR-3B,MSME_11938,022026,2026-03-18,2026-03-20,0,1115117.87,55569.51,136892.89
GSTR-3B,MSME_11938,032026,2026-03-19,2026-04-20,0,1766391.1,41181.92,243370.48
GSTR-3B,MSME_11938,042026,2026-04-20,2026-05-20,0,410414.87,8472.29,24241.64
GSTR-3B,MSME_11939,122025,2026-01-20,2026-01-20,0,1447494.12,29862.73,93735.62
GSTR-3B,MSME_11939,012026,2026-01-15,2026-02-20,0,1176502.41,47785.35,63665.99
GSTR-3B,MSME_11939,022026,2026-02-17,2026-03-20,0,1904538.72,52597.71,123810.27
GSTR-3B,MSME_11939,032026,2026-03-19,2026-04-20,0,1841237.01,34415.86,150512.56
GSTR-3B,MSME_11939,042026,2026-04-16,2026-05-20,0,146366.29,4522.93,17435.18
GSTR-3B,MSME_11940,042026,2026-05-15,2026-05-20,0,853830.94,19613.54,123063.5
GSTR-3B,MSME_11941,022026,2026-03-15,2026-03-20,0,1440345.69,31897.22,165680.89
GSTR-3B,MSME_11941,032026,2026-03-15,2026-04-20,0,1349235.1,24629.77,142296.61
GSTR-3B,MSME_11941,042026,2026-04-15,2026-05-20,0,1392200.52,29174.83,89187.9
GSTR-3B,MSME_11942,122025,2026-01-16,2026-01-20,0,433613.83,5376.47,37579.07
GSTR-3B,MSME_11942,012026,2026-01-23,2026-02-20,0,835076.32,8415.32,74409.55
GSTR-3B,MSME_11942,022026,2026-02-24,2026-03-20,0,469550.47,12351.37,23616.53
GSTR-3B,MSME_11942,032026,2026-03-23,2026-04-20,0,516027.82,7617.01,73358.42
GSTR-3B,MSME_11942,042026,2026-04-21,2026-05-20,0,301270.29,7385.53,37673.94
GSTR-3B,MSME_11943,122025,2026-01-19,2026-01-20,0,783802.08,19239.66,98472.59
GSTR-3B,MSME_11943,012026,2026-01-18,2026-02-20,0,1991157.24,96577.67,178251.66
GSTR-3B,MSME_11943,022026,2026-02-17,2026-03-20,0,874616.81,27744.67,74401.54
GSTR-3B,MSME_11943,032026,2026-03-15,2026-04-20,0,1895522.71,87612.16,231627.37
GSTR-3B,MSME_11943,042026,2026-04-20,2026-05-20,0,845544.26,15598.02,103141.66
GSTR-3B,MSME_11944,042026,2026-05-20,2026-05-20,0,1132889.34,44430.53,100602.38
GSTR-3B,MSME_11945,032026,2026-04-19,2026-04-20,0,751119.75,15066.97,69675.41
GSTR-3B,MSME_11945,042026,2026-04-20,2026-05-20,0,816018.01,15438.37,108261.74
GSTR-3B,MSME_11946,012026,2026-02-15,2026-02-20,0,1146793.18,17662.79,124102.88
GSTR-3B,MSME_11946,022026,2026-02-17,2026-03-20,0,1161367.98,44113.48,76707.23
GSTR-3B,MSME_11946,032026,2026-03-19,2026-04-20,0,1345691.21,51687.44,114949.39
GSTR-3B,MSME_11946,042026,2026-04-18,2026-05-20,0,291041.95,8179.59,30629.09
GSTR-3B,MSME_11947,012026,2026-02-16,2026-02-20,0,599170.17,20346.95,57358.48
GSTR-3B,MSME_11947,022026,2026-02-19,2026-03-20,0,1273615.92,44766.54,64273.1
GSTR-3B,MSME_11947,032026,2026-03-15,2026-04-20,0,366224.28,11188.57,44571.21
GSTR-3B,MSME_11947,042026,2026-04-17,2026-05-20,0,1051130.39,18600.24,134761.36
GSTR-3B,MSME_11948,042026,2026-05-17,2026-05-20,0,1217775.29,27803.7,82175.06
GSTR-3B,MSME_11949,012026,2026-02-18,2026-02-20,0,1979042.83,55618.59,224658.1
GSTR-3B,MSME_11949,022026,2026-02-17,2026-03-20,0,801178.23,15659.38,116964.08
GSTR-3B,MSME_11949,032026,2026-03-18,2026-04-20,0,1320411.34,36309.47,93926.91
GSTR-3B,MSME_11949,042026,2026-04-18,2026-05-20,0,731112.27,36065.2,96170.36
GSTR-3B,MSME_11950,022026,2026-03-18,2026-03-20,0,1005539.35,10892.88,55204.14
GSTR-3B,MSME_11950,032026,2026-03-18,2026-04-20,0,295042.86,5868.65,19897.13
GSTR-3B,MSME_11950,042026,2026-04-19,2026-05-20,0,1885464.28,36570.6,258618.57
GSTR-3B,MSME_11951,122025,2026-01-18,2026-01-20,0,1715503.8,23733.48,188333.69
GSTR-3B,MSME_11951,012026,2026-01-19,2026-02-20,0,893604.23,30686.53,106843.76
GSTR-3B,MSME_11951,022026,2026-02-16,2026-03-20,0,460353.58,17727.54,32216.6
GSTR-3B,MSME_11951,032026,2026-03-17,2026-04-20,0,955500.49,40530.73,50587.44
GSTR-3B,MSME_11951,042026,2026-04-15,2026-05-20,0,1639608.55,46468.52,228519.68
GSTR-3B,MSME_11952,032026,2026-04-17,2026-04-20,0,1960279.05,70841.01,174910.36
GSTR-3B,MSME_11952,042026,2026-04-18,2026-05-20,0,1722246.56,39843.16,151831.23
GSTR-3B,MSME_11953,022026,2026-03-15,2026-03-20,0,1604501.99,46847.32,136759.58
GSTR-3B,MSME_11953,032026,2026-03-17,2026-04-20,0,1290924.21,33395.24,96358.94
GSTR-3B,MSME_11953,042026,2026-04-20,2026-05-20,0,389830.98,15009.32,36325.27
GSTR-3B,MSME_11954,032026,2026-04-16,2026-04-20,0,334042.78,12707.18,42094.41
GSTR-3B,MSME_11954,042026,2026-04-18,2026-05-20,0,1747161.61,29420.58,177655.54
GSTR-3B,MSME_11955,042026,2026-05-16,2026-05-20,0,207351.02,8301.26,14251.07
GSTR-3B,MSME_11956,122025,2026-01-17,2026-01-20,0,457731.03,11443.14,55444.02
GSTR-3B,MSME_11956,012026,2026-01-20,2026-02-20,0,1858863.95,74928.37,207613.61
GSTR-3B,MSME_11956,022026,2026-02-16,2026-03-20,0,234872.17,10479.07,14550.43
GSTR-3B,MSME_11956,032026,2026-03-15,2026-04-20,0,586207.02,27829.31,40759.99
GSTR-3B,MSME_11956,042026,2026-04-19,2026-05-20,0,1133240.28,40722.43,109733.38
GSTR-3B,MSME_11957,012026,2026-02-19,2026-02-20,0,454349.98,7220.17,61927.94
GSTR-3B,MSME_11957,022026,2026-02-20,2026-03-20,0,1871026.38,68600.86,263678.05
GSTR-3B,MSME_11957,032026,2026-03-17,2026-04-20,0,1082356.26,16137.03,141534.39
GSTR-3B,MSME_11957,042026,2026-04-19,2026-05-20,0,391226.02,5540.28,28236.99
GSTR-3B,MSME_11958,012026,2026-02-20,2026-02-20,0,438665.47,5664.08,61048.53
GSTR-3B,MSME_11958,022026,2026-02-20,2026-03-20,0,493283.73,24353.57,55660.53
GSTR-3B,MSME_11958,032026,2026-03-16,2026-04-20,0,639983.23,18959.0,67504.31
GSTR-3B,MSME_11958,042026,2026-04-17,2026-05-20,0,831432.61,39599.06,94272.93
GSTR-3B,MSME_11959,122025,2026-01-17,2026-01-20,0,1157752.91,42174.95,109609.87
GSTR-3B,MSME_11959,012026,2026-01-19,2026-02-20,0,567363.23,16188.88,34241.19
GSTR-3B,MSME_11959,022026,2026-02-16,2026-03-20,0,1873451.5,20387.44,171648.08
GSTR-3B,MSME_11959,032026,2026-03-20,2026-04-20,0,1872869.47,49890.54,241996.4
GSTR-3B,MSME_11959,042026,2026-04-16,2026-05-20,0,357203.62,6791.78,51111.49
GSTR-3B,MSME_11960,012026,2026-02-15,2026-02-20,0,1231871.46,32462.35,150520.87
GSTR-3B,MSME_11960,022026,2026-02-20,2026-03-20,0,1482015.71,30315.03,217752.72
GSTR-3B,MSME_11960,032026,2026-03-19,2026-04-20,0,847707.76,39405.11,66318.45
GSTR-3B,MSME_11960,042026,2026-04-19,2026-05-20,0,1473231.44,70792.42,188804.1
GSTR-3B,MSME_11961,122025,2026-01-19,2026-01-20,0,221437.47,7621.37,25084.2
GSTR-3B,MSME_11961,012026,2026-01-16,2026-02-20,0,1488549.76,54388.49,124477.86
GSTR-3B,MSME_11961,022026,2026-02-16,2026-03-20,0,1467042.45,39336.97,124017.12
GSTR-3B,MSME_11961,032026,2026-03-20,2026-04-20,0,610637.32,25284.47,36341.91
GSTR-3B,MSME_11961,042026,2026-04-15,2026-05-20,0,1953552.48,35254.22,145224.35
GSTR-3B,MSME_11962,122025,2026-01-16,2026-01-20,0,597806.51,14080.26,89257.87
GSTR-3B,MSME_11962,012026,2026-01-18,2026-02-20,0,903847.15,39720.3,130437.21
GSTR-3B,MSME_11962,022026,2026-02-19,2026-03-20,0,1181777.46,38787.08,157967.38
GSTR-3B,MSME_11962,032026,2026-03-17,2026-04-20,0,1959447.86,46197.62,184964.75
GSTR-3B,MSME_11962,042026,2026-04-19,2026-05-20,0,1913690.79,30196.73,106833.13
GSTR-3B,MSME_11963,032026,2026-04-15,2026-04-20,0,685559.42,33176.96,100769.07
GSTR-3B,MSME_11963,042026,2026-04-17,2026-05-20,0,1758752.5,26839.67,212450.93
GSTR-3B,MSME_11964,012026,2026-02-19,2026-02-20,0,1650991.24,71706.83,133411.17
GSTR-3B,MSME_11964,022026,2026-02-15,2026-03-20,0,396239.53,10200.17,21323.52
