msme_id,state,industry_sector,vintage_years,loan_product,sanctioned_amount_inr,outstanding_principal_inr,monthly_upi_volume_inr,avg_gst_delay_days,legacy_cibil_score,ai_blended_score,risk_band,days_past_due_dpd,accommodation_fraud_flag
MSME_11680,Gujarat,Agriculture Tech,13.6,Supply Chain Finance,500000,429277.68,4100000,0,821,869,Low Risk,0,False
MSME_11681,Karnataka,Retail/FMCG,18.1,Term Loan,4400000,3598472.56,2100000,5,842,854,Low Risk,0,False
MSME_11682,Karnataka,Retail/FMCG,21.2,Term Loan,3800000,745850.82,4200000,60,638,607,High Risk,30,False
MSME_11683,Gujarat,Logistics,18.9,Overdraft,1900000,358652.09,4300000,0,740,771,Low Risk,0,False
MSME_11684,Delhi,Manufacturing,5.5,Working Capital Demand Loan,2900000,956658.38,3200000,0,765,789,Low Risk,0,False
MSME_11685,Gujarat,IT/Services,21.6,Term Loan,4400000,799609.51,3800000,5,831,852,Low Risk,0,False
MSME_11686,Tamil Nadu,Retail/FMCG,23.6,Supply Chain Finance,1200000,693861.09,4700000,0,786,809,Low Risk,0,False
MSME_11687,Tamil Nadu,Manufacturing,24.8,Working Capital Demand Loan,8500000,5393034.74,2300000,5,727,743,Medium Risk,0,False
MSME_11688,Tamil Nadu,Retail/FMCG,19.1,Working Capital Demand Loan,1100000,868801.75,900000,15,772,759,Low Risk,0,False
MSME_11689,Tamil Nadu,Retail/FMCG,18.1,Term Loan,6800000,1493445.21,3600000,5,826,854,Low Risk,0,False
MSME_11690,Karnataka,Manufacturing,8.6,Supply Chain Finance,1800000,464027.32,4800000,0,845,865,Low Risk,0,False
MSME_11691,Maharashtra,Manufacturing,18.6,Term Loan,8400000,3823160.08,500000,0,734,734,Medium Risk,0,False
MSME_11692,Karnataka,Retail/FMCG,14.9,Overdraft,8500000,6948973.36,3200000,0,826,856,Low Risk,0,False
MSME_11693,Maharashtra,Agriculture Tech,3.2,Overdraft,4300000,1253817.06,2300000,0,750,784,Low Risk,0,False
MSME_11694,Karnataka,Manufacturing,17.1,Working Capital Demand Loan,9000000,2758562.44,2700000,30,658,626,High Risk,60,False
MSME_11695,Karnataka,Manufacturing,12.1,Overdraft,2800000,1782616.37,700000,0,850,850,Low Risk,0,False
MSME_11696,Tamil Nadu,Agriculture Tech,17.6,Supply Chain Finance,6100000,3069509.46,2800000,0,783,825,Low Risk,0,False
MSME_11697,Karnataka,Logistics,15.4,Term Loan,1700000,670590.64,3200000,0,845,880,Low Risk,0,False
MSME_11698,Tamil Nadu,Manufacturing,18.3,Working Capital Demand Loan,5600000,1192231.48,4500000,0,766,789,Low Risk,0,False
MSME_11699,Delhi,Logistics,1.9,Working Capital Demand Loan,8300000,2160407.49,2700000,60,659,643,High Risk,90,False
MSME_11700,Delhi,Logistics,11.6,Supply Chain Finance,7400000,6683752.79,4000000,15,775,752,Low Risk,30,False
MSME_11701,Delhi,Agriculture Tech,23.6,Working Capital Demand Loan,7500000,3855332.25,2800000,0,823,862,Low Risk,0,False
MSME_11702,Tamil Nadu,Logistics,12.3,Supply Chain Finance,8500000,1547472.79,5000000,0,717,762,Low Risk,0,False
MSME_11703,Gujarat,Logistics,6.3,Term Loan,6000000,4920730.12,4700000,5,714,728,Medium Risk,0,False
MSME_11704,Karnataka,Manufacturing,23.1,Working Capital Demand Loan,5700000,1449201.54,3400000,0,845,888,Low Risk,0,False
MSME_11705,Maharashtra,Retail/FMCG,20.9,Working Capital Demand Loan,7900000,4016456.44,4100000,5,770,774,Low Risk,0,False
MSME_11706,Gujarat,Retail/FMCG,17.0,Overdraft,3900000,2190406.94,1300000,0,791,791,Low Risk,0,False
MSME_11707,Karnataka,Retail/FMCG,7.7,Overdraft,5900000,3602825.81,3100000,5,680,670,Medium Risk,0,False
MSME_11708,Delhi,Agriculture Tech,16.3,Overdraft,7600000,3409841.16,700000,0,844,844,Low Risk,0,False
MSME_11709,Gujarat,Manufacturing,1.1,Supply Chain Finance,4200000,2690013.57,1300000,0,659,659,Medium Risk,30,False
MSME_11710,Delhi,Logistics,10.7,Overdraft,9900000,6577304.51,2500000,0,701,431,Critical Risk,90,True
MSME_11711,Tamil Nadu,Manufacturing,19.5,Working Capital Demand Loan,9100000,1731987.45,3500000,0,838,860,Low Risk,0,False
MSME_11712,Delhi,IT/Services,17.8,Term Loan,9000000,5248418.61,4500000,5,716,714,Medium Risk,0,False
MSME_11713,Gujarat,IT/Services,10.4,Term Loan,3400000,2261033.17,100000,0,725,725,Medium Risk,0,False
MSME_11714,Gujarat,IT/Services,19.6,Term Loan,5100000,1377926.28,4200000,0,815,863,Low Risk,0,False
MSME_11715,Maharashtra,IT/Services,17.3,Working Capital Demand Loan,4400000,1426614.16,3000000,0,783,833,Low Risk,0,False
MSME_11716,Gujarat,IT/Services,10.8,Term Loan,8400000,7303047.75,3400000,0,744,777,Low Risk,0,False
MSME_11717,Delhi,Retail/FMCG,23.9,Overdraft,2800000,2117120.51,1000000,0,801,801,Low Risk,0,False
MSME_11718,Gujarat,Retail/FMCG,17.7,Term Loan,900000,448378.5,2000000,0,763,763,Low Risk,0,False
MSME_11719,Delhi,Agriculture Tech,22.5,Term Loan,9700000,3359512.63,1300000,0,791,791,Low Risk,0,False
MSME_11720,Gujarat,Retail/FMCG,16.4,Working Capital Demand Loan,3500000,2373322.92,4800000,0,703,703,Medium Risk,30,False
MSME_11721,Maharashtra,Logistics,12.6,Working Capital Demand Loan,9700000,7607955.46,1000000,0,706,706,Medium Risk,0,False
MSME_11722,Tamil Nadu,Agriculture Tech,11.4,Term Loan,2000000,1304939.09,3500000,5,707,702,Medium Risk,0,False
MSME_11723,Gujarat,Logistics,23.1,Working Capital Demand Loan,4400000,2100852.79,4300000,0,709,756,Low Risk,0,False
MSME_11724,Karnataka,IT/Services,11.6,Term Loan,9700000,7268462.53,1700000,0,687,687,Medium Risk,0,False
MSME_11725,Gujarat,Logistics,10.5,Overdraft,500000,187839.0,3800000,5,736,728,Medium Risk,0,False
MSME_11726,Gujarat,Retail/FMCG,9.8,Term Loan,8100000,827616.36,3000000,0,825,845,Low Risk,0,False
MSME_11727,Maharashtra,Retail/FMCG,13.4,Overdraft,7400000,3511218.54,2300000,0,697,734,Medium Risk,0,False
MSME_11728,Karnataka,Manufacturing,23.9,Working Capital Demand Loan,8100000,6413355.54,100000,0,826,826,Low Risk,0,False
MSME_11729,Karnataka,Logistics,3.5,Supply Chain Finance,10000000,8372021.32,2500000,0,715,752,Low Risk,0,False
MSME_11730,Delhi,Agriculture Tech,4.0,Supply Chain Finance,900000,491142.99,1000000,15,847,808,Low Risk,0,False
MSME_11731,Karnataka,Manufacturing,20.8,Working Capital Demand Loan,4100000,1659692.69,1800000,0,806,806,Low Risk,90,False
MSME_11732,Tamil Nadu,Agriculture Tech,21.7,Working Capital Demand Loan,5600000,3727456.04,1100000,0,708,708,Medium Risk,30,False
MSME_11733,Delhi,IT/Services,17.4,Working Capital Demand Loan,5800000,2342839.67,2300000,0,811,840,Low Risk,0,False
MSME_11734,Gujarat,Logistics,8.4,Overdraft,8900000,8099309.83,4000000,0,685,685,Medium Risk,30,False
MSME_11735,Karnataka,Retail/FMCG,8.3,Overdraft,7600000,2250367.15,4500000,0,684,705,Medium Risk,0,False
MSME_11736,Delhi,Logistics,12.2,Supply Chain Finance,4800000,1870245.31,4500000,0,683,721,Medium Risk,0,False
MSME_11737,Maharashtra,Agriculture Tech,17.8,Overdraft,600000,393890.03,2200000,0,765,812,Low Risk,0,False
MSME_11738,Karnataka,IT/Services,19.5,Overdraft,9300000,1392581.13,4000000,0,776,811,Low Risk,0,False
MSME_11739,Karnataka,Agriculture Tech,1.2,Term Loan,7900000,3034438.83,3000000,0,551,551,High Risk,60,False
MSME_11740,Karnataka,Retail/FMCG,3.9,Term Loan,2300000,238200.63,1500000,0,742,742,Medium Risk,0,False
MSME_11741,Delhi,Retail/FMCG,4.5,Overdraft,1500000,558516.04,2100000,30,623,609,High Risk,60,False
MSME_11742,Delhi,Agriculture Tech,20.5,Overdraft,4300000,1818476.73,1500000,5,734,709,Medium Risk,0,False
MSME_11743,Delhi,Agriculture Tech,17.0,Term Loan,8800000,4408754.99,4000000,0,718,738,Medium Risk,0,False
MSME_11744,Karnataka,Retail/FMCG,24.1,Supply Chain Finance,7000000,1193182.11,3800000,15,719,720,Medium Risk,0,False
MSME_11745,Karnataka,Manufacturing,18.9,Working Capital Demand Loan,1600000,832589.52,800000,0,772,772,Low Risk,30,False
MSME_11746,Karnataka,IT/Services,18.2,Term Loan,6600000,1577526.29,4400000,0,751,796,Low Risk,0,False
MSME_11747,Maharashtra,Manufacturing,5.1,Working Capital Demand Loan,4000000,3786751.27,4300000,0,776,817,Low Risk,0,False
MSME_11748,Maharashtra,Agriculture Tech,8.7,Overdraft,6300000,5606659.73,3600000,0,793,814,Low Risk,0,False
MSME_11749,Gujarat,Manufacturing,16.9,Term Loan,5100000,1956679.2,4700000,0,802,846,Low Risk,0,False
MSME_11750,Karnataka,IT/Services,16.3,Supply Chain Finance,8900000,1205927.61,4200000,0,807,850,Low Risk,0,False
MSME_11751,Tamil Nadu,Manufacturing,17.5,Term Loan,3900000,2263166.86,1000000,0,707,707,Medium Risk,0,False
MSME_11752,Tamil Nadu,IT/Services,5.2,Working Capital Demand Loan,5900000,5102184.48,4400000,5,827,814,Low Risk,0,False
MSME_11753,Gujarat,Logistics,15.0,Supply Chain Finance,4200000,3365347.02,3400000,5,780,791,Low Risk,0,False
MSME_11754,Maharashtra,Retail/FMCG,12.0,Overdraft,9900000,4203504.77,4300000,5,736,697,Medium Risk,60,False
MSME_11755,Maharashtra,Agriculture Tech,3.5,Working Capital Demand Loan,4700000,1120442.06,1300000,0,843,843,Low Risk,0,False
MSME_11756,Karnataka,Agriculture Tech,25.0,Working Capital Demand Loan,4200000,2685498.24,4800000,0,704,735,Medium Risk,0,False
MSME_11757,Tamil Nadu,Logistics,21.5,Overdraft,8500000,6021530.65,1300000,0,833,833,Low Risk,0,False
MSME_11758,Karnataka,Manufacturing,12.9,Term Loan,9900000,2071490.21,1900000,5,842,815,Low Risk,0,False
MSME_11759,Delhi,Manufacturing,20.3,Overdraft,1100000,119603.5,800000,0,802,802,Low Risk,0,False
MSME_11760,Gujarat,Logistics,1.6,Supply Chain Finance,4000000,1020535.69,2100000,0,619,663,Medium Risk,0,False
MSME_11761,Tamil Nadu,Logistics,14.5,Term Loan,500000,292599.97,2900000,5,823,450,Critical Risk,90,True
MSME_11762,Maharashtra,Manufacturing,20.5,Supply Chain Finance,7900000,5743676.49,1700000,15,729,712,Medium Risk,0,False
MSME_11763,Karnataka,Agriculture Tech,16.8,Working Capital Demand Loan,7600000,5036636.0,3300000,5,783,812,Low Risk,0,False
MSME_11764,Maharashtra,IT/Services,12.9,Overdraft,5500000,3125861.12,2600000,0,808,840,Low Risk,0,False
MSME_11765,Tamil Nadu,Logistics,15.9,Working Capital Demand Loan,9000000,3197320.85,3200000,0,847,867,Low Risk,0,False
MSME_11766,Maharashtra,Retail/FMCG,1.2,Term Loan,10000000,9058596.87,3800000,15,627,636,High Risk,0,False
MSME_11767,Gujarat,Manufacturing,12.2,Overdraft,7800000,5798301.6,700000,0,750,750,Low Risk,0,False
MSME_11768,Tamil Nadu,Logistics,9.3,Term Loan,3700000,3100871.93,3800000,0,684,712,Medium Risk,0,False
MSME_11769,Maharashtra,Retail/FMCG,23.6,Term Loan,4500000,2993072.06,2100000,0,700,743,Medium Risk,0,False
MSME_11770,Delhi,Manufacturing,22.4,Working Capital Demand Loan,9800000,7751341.08,100000,0,798,798,Low Risk,0,False
MSME_11771,Karnataka,Agriculture Tech,22.1,Term Loan,5800000,2492749.65,1700000,0,847,847,Low Risk,0,False
MSME_11772,Delhi,Agriculture Tech,13.7,Overdraft,6100000,4120805.96,1000000,15,716,698,Medium Risk,0,False
MSME_11773,Gujarat,IT/Services,1.2,Overdraft,6100000,5450169.16,2600000,0,660,660,Medium Risk,60,False
MSME_11774,Maharashtra,Retail/FMCG,11.2,Overdraft,5700000,1454451.22,4500000,0,759,792,Low Risk,0,False
MSME_11775,Karnataka,Agriculture Tech,18.8,Term Loan,8300000,7054505.91,2200000,0,747,776,Low Risk,0,False
MSME_11776,Tamil Nadu,Agriculture Tech,24.4,Term Loan,8400000,1634248.5,300000,0,807,807,Low Risk,0,False
MSME_11777,Tamil Nadu,IT/Services,12.6,Supply Chain Finance,1300000,512936.21,3200000,0,719,749,Medium Risk,0,False
MSME_11778,Delhi,Retail/FMCG,19.6,Working Capital Demand Loan,4700000,1200587.29,3300000,0,812,861,Low Risk,0,False
MSME_11779,Tamil Nadu,Retail/FMCG,8.8,Term Loan,2900000,1165261.07,1600000,0,792,792,Low Risk,0,False
MSME_11780,Maharashtra,IT/Services,22.5,Term Loan,6600000,4939042.76,100000,0,810,810,Low Risk,0,False
MSME_11781,Delhi,Agriculture Tech,8.0,Overdraft,1600000,291328.33,500000,5,691,656,Medium Risk,0,False
MSME_11782,Tamil Nadu,Agriculture Tech,25.0,Overdraft,3500000,2644670.4,2800000,0,842,868,Low Risk,0,False
MSME_11783,Karnataka,Retail/FMCG,15.2,Term Loan,8200000,7626487.45,2200000,0,700,720,Medium Risk,0,False
MSME_11784,Maharashtra,Agriculture Tech,23.5,Working Capital Demand Loan,6700000,4533793.36,4500000,5,814,823,Low Risk,0,False
MSME_11785,Maharashtra,Manufacturing,6.1,Overdraft,1700000,1585751.11,3300000,5,694,718,Medium Risk,0,False
MSME_11786,Delhi,Agriculture Tech,15.0,Overdraft,4700000,3033665.85,1200000,0,833,833,Low Risk,0,False
MSME_11787,Gujarat,IT/Services,13.3,Working Capital Demand Loan,6400000,4187398.71,3700000,0,716,742,Medium Risk,0,False
MSME_11788,Maharashtra,Agriculture Tech,14.8,Term Loan,2500000,1619354.2,4500000,0,710,757,Low Risk,0,False
MSME_11789,Maharashtra,IT/Services,11.3,Term Loan,3000000,300813.6,300000,5,704,679,Medium Risk,30,False
MSME_11790,Karnataka,Logistics,12.0,Term Loan,9700000,6547958.48,4800000,0,844,889,Low Risk,0,False
MSME_11791,Delhi,Logistics,17.6,Supply Chain Finance,2700000,641734.11,2400000,0,824,850,Low Risk,0,False
MSME_11792,Tamil Nadu,Manufacturing,4.7,Term Loan,9600000,4680350.56,1500000,0,827,827,Low Risk,30,False
MSME_11793,Delhi,Logistics,23.1,Term Loan,3100000,2229724.26,3500000,30,623,592,High Risk,90,False
MSME_11794,Karnataka,IT/Services,1.8,Term Loan,6700000,3840994.08,2100000,5,611,610,High Risk,0,False
MSME_11795,Gujarat,Agriculture Tech,19.8,Working Capital Demand Loan,8800000,2889827.71,3400000,30,623,601,High Risk,90,False
MSME_11796,Tamil Nadu,Retail/FMCG,12.9,Overdraft,5100000,2687833.43,1400000,15,754,737,Medium Risk,0,False
MSME_11797,Maharashtra,Manufacturing,19.2,Overdraft,9800000,4089967.98,3700000,0,841,425,Critical Risk,90,True
MSME_11798,Delhi,Logistics,8.2,Overdraft,2700000,2553011.59,4700000,0,769,769,Low Risk,90,False
MSME_11799,Gujarat,IT/Services,16.4,Overdraft,700000,576850.54,2500000,0,750,782,Low Risk,0,False
MSME_11800,Gujarat,Retail/FMCG,10.9,Overdraft,7900000,5828714.54,4900000,0,753,799,Low Risk,0,False
MSME_11801,Tamil Nadu,Manufacturing,11.0,Supply Chain Finance,5400000,3120607.39,3600000,0,698,733,Medium Risk,0,False
MSME_11802,Karnataka,Retail/FMCG,20.1,Term Loan,7800000,1930107.69,1800000,0,785,785,Low Risk,0,False
MSME_11803,Gujarat,Agriculture Tech,24.6,Overdraft,4200000,2684080.51,2100000,15,714,697,Medium Risk,30,False
MSME_11804,Tamil Nadu,Manufacturing,15.3,Supply Chain Finance,9400000,8896399.06,100000,0,765,765,Low Risk,0,False
MSME_11805,Gujarat,Manufacturing,11.1,Supply Chain Finance,900000,462439.5,1300000,0,771,771,Low Risk,0,False
MSME_11806,Tamil Nadu,Retail/FMCG,18.7,Overdraft,6900000,1697490.63,1300000,0,753,753,Low Risk,0,False
MSME_11807,Gujarat,Agriculture Tech,8.2,Working Capital Demand Loan,9700000,2262339.69,2900000,0,748,787,Low Risk,0,False
MSME_11808,Gujarat,Logistics,9.6,Term Loan,1200000,858268.59,2400000,0,824,861,Low Risk,0,False
MSME_11809,Maharashtra,Logistics,17.7,Supply Chain Finance,2000000,1698259.75,1000000,30,585,560,High Risk,0,False
MSME_11810,Tamil Nadu,Retail/FMCG,6.8,Working Capital Demand Loan,8700000,2629483.67,4600000,0,731,773,Low Risk,0,False
MSME_11811,Tamil Nadu,Retail/FMCG,1.9,Supply Chain Finance,2200000,1428351.54,4200000,0,670,700,Medium Risk,0,False
MSME_11812,Gujarat,IT/Services,7.4,Supply Chain Finance,1300000,466892.95,300000,0,814,814,Low Risk,0,False
MSME_11813,Maharashtra,Agriculture Tech,22.1,Working Capital Demand Loan,9500000,6518679.79,700000,5,824,792,Low Risk,30,False
MSME_11814,Gujarat,Logistics,13.1,Overdraft,8600000,4559311.4,1200000,5,680,663,Medium Risk,60,False
MSME_11815,Karnataka,Agriculture Tech,8.5,Supply Chain Finance,1400000,435096.81,4200000,0,833,879,Low Risk,0,False
MSME_11816,Delhi,IT/Services,18.2,Overdraft,9700000,1634081.01,3100000,0,727,749,Medium Risk,0,False
MSME_11817,Tamil Nadu,IT/Services,9.9,Overdraft,9000000,2100602.44,2900000,0,745,776,Low Risk,0,False
MSME_11818,Gujarat,Retail/FMCG,2.2,Supply Chain Finance,2600000,1362511.5,400000,0,612,612,High Risk,0,False
MSME_11819,Delhi,Retail/FMCG,18.4,Overdraft,3300000,479278.93,3800000,0,723,763,Low Risk,0,False
MSME_11820,Delhi,Retail/FMCG,16.6,Overdraft,5000000,1449663.99,2000000,0,708,708,Medium Risk,0,False
MSME_11821,Maharashtra,Retail/FMCG,18.8,Overdraft,5300000,766867.46,3600000,0,699,736,Medium Risk,0,False
MSME_11822,Gujarat,Manufacturing,20.7,Overdraft,9300000,6522923.49,100000,0,721,721,Medium Risk,0,False
MSME_11823,Maharashtra,Retail/FMCG,20.2,Supply Chain Finance,5800000,4721653.14,2100000,0,741,774,Low Risk,0,False
MSME_11824,Maharashtra,Agriculture Tech,20.2,Supply Chain Finance,700000,254985.79,2800000,15,807,833,Low Risk,0,False
MSME_11825,Tamil Nadu,Retail/FMCG,7.4,Overdraft,5700000,642470.0,3900000,15,830,843,Low Risk,0,False
MSME_11826,Delhi,Logistics,20.2,Term Loan,6200000,1642943.12,4800000,0,824,855,Low Risk,0,False
MSME_11827,Delhi,IT/Services,15.6,Working Capital Demand Loan,2200000,1724273.79,3800000,0,802,846,Low Risk,0,False
MSME_11828,Tamil Nadu,IT/Services,13.3,Term Loan,8500000,5598973.25,3200000,15,794,795,Low Risk,0,False
MSME_11829,Gujarat,Manufacturing,5.0,Supply Chain Finance,2500000,1082296.41,4100000,0,791,822,Low Risk,0,False
MSME_11830,Maharashtra,Manufacturing,7.1,Overdraft,5400000,2688303.15,2300000,0,726,770,Low Risk,0,False
MSME_11831,Tamil Nadu,Logistics,19.0,Supply Chain Finance,8000000,7221101.94,600000,0,727,727,Medium Risk,0,False
MSME_11832,Tamil Nadu,Logistics,21.6,Overdraft,7200000,4026612.28,4200000,5,768,793,Low Risk,0,False
MSME_11833,Maharashtra,Agriculture Tech,1.1,Working Capital Demand Loan,10000000,9310736.39,1800000,30,572,556,High Risk,0,False
MSME_11834,Tamil Nadu,IT/Services,14.5,Term Loan,4700000,4003606.34,300000,0,830,830,Low Risk,0,False
MSME_11835,Delhi,Logistics,22.7,Supply Chain Finance,7900000,1121584.41,4600000,0,790,811,Low Risk,0,False
MSME_11836,Delhi,Agriculture Tech,23.4,Overdraft,700000,642232.35,2100000,0,816,862,Low Risk,0,False
MSME_11837,Gujarat,Manufacturing,7.1,Working Capital Demand Loan,2300000,1443343.71,4100000,5,689,707,Medium Risk,0,False
MSME_11838,Delhi,IT/Services,20.3,Term Loan,3500000,1752204.4,1800000,0,685,685,Medium Risk,0,False
MSME_11839,Karnataka,IT/Services,15.5,Supply Chain Finance,6300000,2886542.77,1100000,5,808,795,Low Risk,0,False
MSME_11840,Delhi,Agriculture Tech,22.8,Overdraft,6300000,740530.99,2900000,0,753,778,Low Risk,0,False
MSME_11841,Maharashtra,Manufacturing,12.7,Supply Chain Finance,5400000,2635159.03,4400000,0,774,798,Low Risk,0,False
MSME_11842,Karnataka,Logistics,23.0,Supply Chain Finance,5000000,1064410.61,4100000,0,791,818,Low Risk,0,False
MSME_11843,Tamil Nadu,Agriculture Tech,17.7,Working Capital Demand Loan,4200000,2335244.93,3600000,15,765,765,Low Risk,0,False
MSME_11844,Maharashtra,IT/Services,19.9,Term Loan,6500000,3433417.94,800000,0,720,720,Medium Risk,0,False
MSME_11845,Gujarat,Agriculture Tech,14.1,Supply Chain Finance,5900000,4990800.49,200000,0,839,839,Low Risk,0,False
MSME_11846,Maharashtra,Retail/FMCG,2.5,Term Loan,2100000,808809.24,4900000,0,563,601,High Risk,0,False
MSME_11847,Karnataka,Agriculture Tech,24.8,Working Capital Demand Loan,8500000,2918122.57,700000,5,821,782,Low Risk,0,False
MSME_11848,Maharashtra,IT/Services,17.3,Working Capital Demand Loan,6500000,5139138.78,3900000,0,736,763,Low Risk,0,False
MSME_11849,Delhi,IT/Services,15.1,Working Capital Demand Loan,1200000,1025899.88,900000,0,778,778,Low Risk,0,False
MSME_11850,Tamil Nadu,Agriculture Tech,19.1,Working Capital Demand Loan,3800000,2243886.45,2000000,0,850,850,Low Risk,90,False
MSME_11851,Delhi,Logistics,24.2,Term Loan,1700000,1179623.97,2600000,0,720,720,Medium Risk,30,False
MSME_11852,Karnataka,Logistics,18.4,Supply Chain Finance,4900000,1839670.09,1000000,15,735,716,Medium Risk,0,False
MSME_11853,Maharashtra,Agriculture Tech,3.7,Overdraft,5400000,4126483.16,1800000,5,782,747,Medium Risk,0,False
MSME_11854,Karnataka,Manufacturing,11.7,Term Loan,7800000,6457953.47,2400000,0,775,775,Low Risk,60,False
MSME_11855,Maharashtra,Retail/FMCG,17.6,Overdraft,3200000,1381358.29,4900000,15,795,814,Low Risk,0,False
MSME_11856,Tamil Nadu,Logistics,21.2,Overdraft,7600000,5801590.99,4400000,60,644,663,Medium Risk,0,False
MSME_11857,Gujarat,Logistics,11.9,Working Capital Demand Loan,5400000,1032643.03,2000000,0,734,734,Medium Risk,0,False
MSME_11858,Maharashtra,Manufacturing,2.4,Supply Chain Finance,9600000,6137878.66,4700000,15,634,663,Medium Risk,0,False
MSME_11859,Maharashtra,Logistics,22.6,Working Capital Demand Loan,6600000,5703693.43,4900000,0,820,856,Low Risk,0,False
MSME_11860,Karnataka,Manufacturing,12.4,Working Capital Demand Loan,8300000,1631909.87,200000,0,821,821,Low Risk,0,False
MSME_11861,Gujarat,Retail/FMCG,19.7,Working Capital Demand Loan,3000000,1994432.85,4200000,0,707,740,Medium Risk,0,False
MSME_11862,Maharashtra,Agriculture Tech,12.1,Overdraft,9400000,4051206.12,100000,0,792,792,Low Risk,30,False
MSME_11863,Karnataka,IT/Services,8.6,Overdraft,5500000,4778584.63,1700000,0,792,792,Low Risk,0,False
MSME_11864,Gujarat,Logistics,22.3,Supply Chain Finance,3300000,1395235.64,100000,0,835,835,Low Risk,30,False
MSME_11865,Maharashtra,IT/Services,5.2,Overdraft,7000000,3231722.96,3800000,15,747,769,Low Risk,0,False
MSME_11866,Tamil Nadu,Agriculture Tech,24.3,Supply Chain Finance,2100000,1508047.57,900000,0,837,837,Low Risk,0,False
MSME_11867,Tamil Nadu,Manufacturing,4.3,Supply Chain Finance,7800000,2502459.26,1800000,0,769,769,Low Risk,0,False
MSME_11868,Karnataka,Retail/FMCG,21.4,Overdraft,9300000,7836343.43,3200000,0,811,811,Low Risk,30,False
MSME_11869,Maharashtra,Retail/FMCG,2.7,Supply Chain Finance,8700000,6784959.71,400000,0,644,644,High Risk,30,False
MSME_11870,Maharashtra,Logistics,22.1,Overdraft,6600000,3330506.6,1500000,0,798,798,Low Risk,30,False
