entity_id,gst_ontime_rate,gst_avg_delay,sales_volume_avg,itc_utilisation_ratio,upi_inflow_avg,upi_outflow_avg,upi_net_flow_ratio,upi_velocity_30d,upi_counterparty_diversity,geo_diversity,repeated_counterparty_ratio,eway_volume_avg,eway_momentum,eway_anomaly_rate,vintage_months,age_penalty,industry_risk_factor,bureau_score_cibil,data_confidence
MSME_10643,1.0,0.0,1296160.69,0.8180621636951884,565270.6925,719027.0275,-0.27200478821922996,31,61,5,0.47058823529411764,11.25,-0.3333333333333333,0.0,36.0,0.02732372244729256,0.5,646,high
MSME_10644,1.0,0.0,868595.9140000001,0.8062972627567174,600709.1566666667,1129289.6600000001,-0.8799274948070128,35,61,5,0.504950495049505,9.5,0.0,0.0,2.0,0.8187307530779818,0.5,781,low
MSME_10645,1.0,0.0,783857.7949999999,0.8391986818213613,665389.4675,916117.795,-0.3768143917907748,46,71,5,0.5555555555555556,16.333333333333332,1.2222222222222223,0.0,53.0,0.004991593906910213,0.5,-1,high
MSME_10646,1.0,0.0,1593735.9425,0.7569837315838802,760867.3775000001,623504.4125,0.1805347016602773,40,64,5,0.5272727272727272,14.5,-0.3888888888888889,0.0,14.0,0.24659696394160643,0.5,-1,high
MSME_10647,1.0,0.0,474434.32,0.6604814358806957,583487.4374999999,750508.1949999998,-0.2862456785969792,42,65,5,0.49514563106796117,10.75,-0.65625,0.0,45.0,0.011108996538242306,0.5,747,high
MSME_10648,1.0,0.0,1369704.4566666668,0.760114025193726,622700.4025,629891.4650000001,-0.01154818990180453,34,59,5,0.5504587155963303,14.25,-0.4594594594594595,0.0,17.0,0.1826835240527346,0.5,771,high
MSME_10649,1.0,0.0,1000191.2666666666,0.7507933255435618,664515.75,877088.2124999999,-0.31989078136974164,51,72,5,0.5258620689655172,16.0,0.1,0.0,5.0,0.6065306597126334,0.5,-1,low
MSME_10650,1.0,0.0,1186909.18,0.7933227463085972,508902.25000000006,897996.375,-0.764575367862885,33,73,5,0.4818181818181818,15.0,0.0,0.0,16.0,0.20189651799465538,0.5,582,high
MSME_10651,1.0,0.0,490390.515,0.6948212904272746,529200.6275000001,977847.5599999999,-0.8477823139013565,33,75,5,0.5666666666666667,15.333333333333334,0.03333333333333333,0.0,32.0,0.04076220397836621,0.5,-1,high
MSME_10652,1.0,0.0,917721.3033333333,0.8331372178220283,496221.3775,774157.95,-0.5601060032928548,42,65,5,0.46601941747572817,13.0,-0.35294117647058826,0.0,36.0,0.02732372244729256,0.5,757,high
MSME_10653,1.0,0.0,1258723.47,0.7720289970869546,665911.3325,749154.2075,-0.1250059443912527,40,63,5,0.5181818181818182,16.0,-0.23684210526315788,0.0,14.0,0.24659696394160643,0.5,625,high
MSME_10654,1.0,0.0,909339.074,0.8282372666395461,521726.3625,955079.1525000001,-0.8306131741617716,41,68,5,0.4909090909090909,12.666666666666666,0.08333333333333333,0.0,11.0,0.33287108369807955,0.5,758,medium
MSME_10655,1.0,0.0,1545737.25,0.7616063777100119,491355.4975,846997.6425000001,-0.7237980378961774,37,67,5,0.4953271028037383,10.25,-0.5357142857142857,0.0,55.0,0.004086771438464067,0.5,-1,high
MSME_10656,1.0,0.0,1141524.9475,0.7255694183692134,577177.9774999999,748069.745,-0.2960815799663806,41,65,5,0.5363636363636364,14.666666666666666,-0.2777777777777778,0.0,23.0,0.1002588437228037,0.5,-1,high
MSME_10657,1.0,0.0,689821.382,0.7249297505762065,613100.6724999999,872965.4375000001,-0.4238533354406006,51,67,5,0.543859649122807,11.5,-0.41379310344827586,0.0,10.0,0.36787944117144233,0.5,-1,medium
MSME_10658,1.0,0.0,111823.47,0.7941978705201543,659532.625,797509.0525000001,-0.2092033392586153,36,65,5,0.5229357798165137,12.0,-0.4,0.0,12.0,0.301194211912202,0.5,-1,medium
MSME_10659,1.0,0.0,1129296.42,0.7145946187000172,610334.9200000002,783279.9125,-0.2833608021313933,41,66,5,0.5181818181818182,12.75,-0.17857142857142858,0.0,49.0,0.007446583070924338,0.5,604,high
MSME_10660,1.0,0.0,1215450.3566666667,0.7817010866511974,636613.2575000001,789662.5099999999,-0.24041166390569524,41,66,5,0.5225225225225225,12.5,-0.27586206896551724,0.0,20.0,0.1353352832366127,0.5,646,high
MSME_10661,1.0,0.0,1162690.3919999998,0.8039523590213296,579627.245,745503.4450000001,-0.2861773690434446,34,70,5,0.4528301886792453,12.25,-0.7105263157894737,0.0,48.0,0.008229747049020023,0.5,-1,high
MSME_10662,1.0,0.0,1543147.03,0.7412760261939528,978319.5133333333,926577.0300000001,0.05288914575263455,29,70,5,0.4818181818181818,19.0,0.0,0.0,37.0,0.024723526470339388,0.5,714,high
MSME_10663,1.0,0.0,931473.25,0.8516393196138443,674548.5724999999,664772.99,0.01449203645005105,35,67,5,0.4811320754716981,17.333333333333332,0.35714285714285715,0.0,42.0,0.014995576820477703,0.5,-1,high
MSME_10664,1.0,0.0,1169267.7275,0.7331443762028835,646423.31,709940.59,-0.09825957544754985,33,61,5,0.5,16.333333333333332,0.03125,0.0,16.0,0.20189651799465538,0.5,762,high
MSME_10665,1.0,0.0,1252182.6025,0.7853125370890183,569124.4475,829204.7025000001,-0.45698310122233876,37,63,5,0.5545454545454546,11.0,-0.6666666666666666,0.0,3.0,0.7408182206817179,0.5,574,low
MSME_10666,1.0,0.0,1358351.1333333333,0.6988258278057411,583345.4724999999,725223.1275000001,-0.2432137758641817,40,72,5,0.5,10.5,-0.32,0.0,53.0,0.004991593906910213,0.5,747,high
MSME_10667,1.0,0.0,1525484.3275000001,0.8172890900773145,808280.6833333332,1096548.59,-0.35664332033502993,34,68,5,0.4864864864864865,16.333333333333332,0.03125,0.0,56.0,0.003697863716482929,0.5,797,high
MSME_10668,1.0,0.0,941366.4124999999,0.7370252561657433,813267.935,809502.1249999999,0.0046304665878658694,47,75,5,0.5737704918032787,20.666666666666668,-0.09090909090909091,0.0,45.0,0.011108996538242306,0.5,-1,high
MSME_10669,1.0,0.0,1160069.7675,0.8322004390303324,746163.885,681138.215,0.08714663267306222,32,68,5,0.5350877192982456,14.0,-0.30303030303030304,0.0,54.0,0.004516580942612666,0.5,733,high
MSME_10670,1.0,0.0,1102166.7366666666,0.6632819758682428,735843.5825,651015.485,0.1152800670107088,43,71,5,0.5217391304347826,14.25,-0.6428571428571429,0.0,28.0,0.06081006262521795,0.5,660,high
MSME_10671,1.0,0.0,884013.5549999999,0.7320310456228168,636654.7025,781341.6299999999,-0.22726122485524228,41,65,5,0.5045871559633027,11.5,-0.23076923076923078,0.0,28.0,0.06081006262521795,0.5,702,high
MSME_10672,1.0,0.0,851488.5879999999,0.7768181066523334,560234.02,583374.9625,-0.041305850187391344,29,67,5,0.49523809523809526,13.75,-0.5135135135135135,0.0,31.0,0.0450492023935578,0.5,572,high
MSME_10673,1.0,0.0,840812.38,0.7705715984636378,568733.1250000001,746079.2175,-0.31182655749126603,44,67,5,0.5446428571428571,12.75,-0.3548387096774194,0.0,46.0,0.010051835744633576,0.5,565,high
MSME_10674,1.0,0.0,169706.86,0.7378359961552421,755701.4249999999,776667.5375,-0.02774391023544788,36,76,5,0.5254237288135594,18.333333333333332,-0.05263157894736842,0.0,28.0,0.06081006262521795,0.5,575,high
MSME_10675,1.0,0.0,901195.956,0.8184770926534934,678338.0300000001,733002.8575,-0.0805864113206212,39,67,5,0.5135135135135135,15.333333333333334,-0.0625,0.0,35.0,0.0301973834223185,0.5,665,high
MSME_10676,1.0,0.0,907344.255,0.7682543401508664,650821.655,695607.5175000001,-0.06881433977484976,38,62,5,0.47058823529411764,12.5,-0.6486486486486487,0.0,37.0,0.024723526470339388,0.5,608,high
MSME_10677,1.0,0.0,659847.895,0.7816696948499157,894584.5499999998,813184.5566666663,0.09099195077014637,35,67,5,0.4954954954954955,14.0,-0.4864864864864865,0.0,13.0,0.2725317930340126,0.5,-1,high
MSME_10678,1.0,0.0,1539396.0525,0.7836797395380066,483535.95499999996,728504.8674999998,-0.5066198489831018,33,70,5,0.509090909090909,11.75,-0.19230769230769232,0.0,25.0,0.0820849986238988,0.5,-1,high
MSME_10679,1.0,0.0,1332785.86,0.7942997737854042,515231.1475000001,796286.255,-0.5454932390320985,34,61,5,0.4803921568627451,13.0,1.2857142857142858,0.0,24.0,0.09071795328941247,0.5,-1,high
MSME_10680,1.0,0.0,1443138.436,0.8310691503027284,513741.11,905831.3225,-0.7632058343549731,29,65,5,0.5283018867924528,13.333333333333334,-0.07142857142857142,0.0,14.0,0.24659696394160643,0.5,697,high
MSME_10681,1.0,0.0,918038.7019999999,0.7853419532160324,538811.7075,837142.7549999999,-0.5536833059626861,43,65,5,0.5272727272727272,12.0,-0.08,0.0,38.0,0.02237077185616559,0.5,-1,high
MSME_10682,1.0,0.0,1296356.9849999999,0.79307382471211,689681.3074999999,753696.6649999999,-0.09281875092721728,36,59,5,0.5779816513761468,19.333333333333332,0.1111111111111111,0.0,53.0,0.004991593906910213,0.5,767,high
MSME_10683,1.0,0.0,1659017.645,0.7954532075943764,738974.2066666667,1108675.9533333331,-0.5002904611979643,35,65,5,0.5636363636363636,12.0,-0.5454545454545454,0.0,3.0,0.7408182206817179,0.5,626,low
MSME_10684,1.0,0.0,1688297.31,0.7471705930316525,572777.2075,774289.9475,-0.3518169671582122,46,66,5,0.5185185185185185,11.5,-0.6060606060606061,0.0,27.0,0.06720551273974976,0.5,-1,high
MSME_10685,1.0,0.0,438979.37,0.770238712901258,833295.2933333333,968328.4900000001,-0.16204723313209815,41,63,5,0.5185185185185185,12.0,-0.4,0.0,7.0,0.49658530379140947,0.5,633,medium
MSME_10686,1.0,0.0,1972768.03,0.9256505060408389,644259.6224999999,742241.2649999999,-0.15208409634580192,40,72,5,0.5258620689655172,17.666666666666668,0.26666666666666666,0.0,2.0,0.8187307530779818,0.5,674,low
MSME_10687,1.0,0.0,730097.915,0.7882305643514652,735751.6274999998,680336.9525000001,0.07531709469443167,35,69,5,0.49074074074074076,18.0,-0.2727272727272727,0.0,20.0,0.1353352832366127,0.5,763,high
MSME_10688,1.0,0.0,794455.558,0.7815353904649074,755963.725,702978.745,0.07008931546285502,43,71,5,0.5508474576271186,14.5,-0.5853658536585366,0.0,12.0,0.301194211912202,0.5,556,medium
MSME_10689,1.0,0.0,1402546.5799999998,0.6306435505409237,611534.0850000001,876694.6974999998,-0.43359907322254926,49,72,5,0.5641025641025641,15.333333333333334,-0.14705882352941177,0.0,38.0,0.02237077185616559,0.5,683,high
MSME_10690,1.0,0.0,355478.875,0.7602571926616629,546341.0125000001,748534.5975,-0.37008677799014755,35,63,5,0.5412844036697247,11.5,-0.4666666666666667,0.0,29.0,0.05502322005640721,0.5,-1,high
MSME_10691,1.0,0.0,691209.1066666667,0.7658629178045924,548891.9774999999,781483.9724999998,-0.42374821373664534,31,64,5,0.5321100917431193,11.5,-0.08333333333333333,0.0,13.0,0.2725317930340126,0.5,-1,high
MSME_10692,1.0,0.0,937439.0075000001,0.7141596754345152,592587.0249999999,904661.875,-0.5266312572402343,34,70,5,0.5309734513274337,15.0,-0.09375,0.0,16.0,0.20189651799465538,0.5,-1,high
MSME_10693,1.0,0.0,606805.7200000001,0.6428679726278804,633695.6875,679901.4325,-0.07291472217885339,42,67,5,0.5233644859813084,15.333333333333334,0.2692307692307692,0.0,14.0,0.24659696394160643,0.5,608,high
MSME_10694,1.0,0.0,1119559.024,0.7666966226105453,580535.535,923872.2074999999,-0.591413706483962,47,77,5,0.5491803278688525,12.25,-0.6756756756756757,0.0,32.0,0.04076220397836621,0.5,600,high
MSME_10695,1.0,0.0,509836.34,0.7138968205020884,586061.5599999999,766179.5175000001,-0.3073362421176372,37,60,5,0.5428571428571428,11.25,-0.3333333333333333,0.0,27.0,0.06720551273974976,0.5,598,high
MSME_10696,1.0,0.0,1494978.93,0.7589052282010261,575956.1425,866259.2600000001,-0.5040368459999542,40,75,5,0.47706422018348627,11.0,-0.4827586206896552,0.0,5.0,0.6065306597126334,0.5,-1,low
MSME_10697,1.0,0.0,1315857.4849999999,0.7855705001466253,621852.3825,824032.6399999999,-0.3251258066861229,42,68,5,0.5689655172413793,12.25,-0.41935483870967744,0.0,49.0,0.007446583070924338,0.5,551,high
MSME_10698,1.0,0.0,1451494.11,0.7791865803732027,640673.1975000001,820607.5425000001,-0.2808519939684225,35,65,5,0.5555555555555556,15.666666666666666,-0.19444444444444445,0.0,6.0,0.5488116360940264,0.5,-1,medium
MSME_10699,1.0,0.0,1679103.0150000001,0.7401379742637583,544145.9724999999,681462.7925000001,-0.2523529106888689,28,68,5,0.49523809523809526,11.75,-0.43333333333333335,0.0,49.0,0.007446583070924338,0.5,-1,high
MSME_10700,1.0,0.0,1446969.185,0.838086620992679,655619.47,792089.21,-0.20815388536280047,41,67,5,0.5221238938053098,13.25,-0.037037037037037035,0.0,40.0,0.01831563888873418,0.5,-1,high
MSME_10701,1.0,0.0,807583.31,0.9279620342173004,601328.7925,597664.325,0.0060939498419245045,37,58,5,0.49514563106796117,15.666666666666666,-0.03125,0.0,26.0,0.07427357821433388,0.5,-1,high
MSME_10702,1.0,0.0,811781.2433333333,0.8411968547386333,828129.71,988824.3566666666,-0.19404526214458193,35,62,5,0.5752212389380531,16.666666666666668,0.4230769230769231,0.0,5.0,0.6065306597126334,0.5,556,low
MSME_10703,1.0,0.0,1064295.9575,0.7618339165822948,798498.8399999999,1373141.8,-0.7196540949264251,50,76,5,0.49572649572649574,10.5,-0.6451612903225806,0.0,39.0,0.02024191144580438,0.5,-1,high
MSME_10704,1.0,0.0,634170.0425,0.8615861047813719,545169.4400000001,985676.77,-0.8080191178727845,43,73,5,0.5299145299145299,11.25,-0.125,0.0,24.0,0.09071795328941247,0.5,633,high
MSME_10705,1.0,0.0,1004938.916,0.7143898287906735,555335.5150000001,919447.38,-0.6556610466377245,34,75,5,0.5391304347826087,10.0,-0.5714285714285714,0.0,43.0,0.013568559012200934,0.5,-1,high
MSME_10706,1.0,0.0,621954.35,0.7146835315053919,542063.7625000001,926919.3899999999,-0.7099822089656838,46,72,5,0.5391304347826087,10.25,-0.2916666666666667,0.0,17.0,0.1826835240527346,0.5,764,high
MSME_10707,1.0,0.0,1013082.1325000001,0.6721212149045177,471768.0275,817840.9775,-0.7335659261054946,45,63,5,0.5675675675675675,16.0,0.1,0.0,16.0,0.20189651799465538,0.5,-1,high
MSME_10708,1.0,0.0,771915.9075,0.7885407897823071,673298.4149999999,800535.1249999999,-0.1889752109397138,39,64,5,0.5614035087719298,13.0,-0.5945945945945946,0.0,7.0,0.49658530379140947,0.5,725,medium
MSME_10709,1.0,0.0,1231406.515,0.8218049084251979,628548.9075,789491.7975,-0.2560546809955278,34,64,5,0.5892857142857143,16.0,0.34615384615384615,0.0,46.0,0.010051835744633576,0.5,772,high
MSME_10710,1.0,0.0,1145120.088,0.7821887571407051,586353.965,845514.5275000001,-0.44198654391294195,41,71,5,0.5178571428571429,15.666666666666666,0.3076923076923077,0.0,25.0,0.0820849986238988,0.5,737,high
MSME_10711,1.0,0.0,805792.5,0.6283945787103844,497648.10250000004,781998.3025,-0.5713880924523367,36,68,5,0.509090909090909,11.25,-0.2,0.0,55.0,0.004086771438464067,0.5,704,high
MSME_10712,1.0,0.0,921655.0133333333,0.7533944555291346,628678.5025000001,721868.5949999999,-0.1482317148262912,39,56,5,0.5963302752293578,16.666666666666668,0.0625,0.0,49.0,0.007446583070924338,0.5,-1,high
MSME_10713,1.0,0.0,1012764.2600000001,0.8183754765691993,714792.0449999999,649941.7675,0.09072607614148807,33,65,5,0.5185185185185185,13.25,-0.34375,0.0,22.0,0.11080315836233387,0.5,-1,high
MSME_10714,1.0,0.0,1233256.2140000002,0.7467063550155338,619855.8949999999,825173.5674999999,-0.3312345242760013,26,64,5,0.5357142857142857,12.5,-0.27586206896551724,0.0,53.0,0.004991593906910213,0.5,754,high
MSME_10715,1.0,0.0,1359103.3399999999,0.8042113821525668,468615.88999999996,815632.5975,-0.7405141714251305,37,66,5,0.5714285714285714,15.333333333333334,-0.2894736842105263,0.0,15.0,0.22313016014842982,0.5,-1,high
MSME_10716,1.0,0.0,867621.498,0.7926295887597141,561782.6225,807325.1125000002,-0.4370774035467786,30,70,5,0.5046728971962616,16.0,-0.23684210526315788,0.0,58.0,0.0030275547453758127,0.5,-1,high
MSME_10717,1.0,0.0,1354138.76,0.7707246211346693,714856.2175,704848.4125000001,0.013999745340397678,41,70,5,0.4954954954954955,12.5,-0.48484848484848486,0.0,52.0,0.0055165644207607716,0.5,729,high
MSME_10718,1.0,0.0,915048.06,0.840583389217172,407533.61499999993,836153.1025,-1.0,34,69,5,0.5,9.75,-0.30434782608695654,0.0,57.0,0.003345965457471272,0.5,628,high
MSME_10719,1.0,0.0,1591081.73,0.871196462988883,503868.19,808634.2875000001,-0.6048528237116935,49,70,5,0.5398230088495575,11.25,-0.2692307692307692,0.0,8.0,0.44932896411722156,0.5,610,medium
MSME_10720,1.0,0.0,736871.4066666666,0.7276613192090927,641477.94,905103.71,-0.4109662290179457,40,74,5,0.5128205128205128,12.0,-0.5454545454545454,0.0,11.0,0.33287108369807955,0.5,774,medium
MSME_10721,1.0,0.0,944004.674,0.7804459873649001,474416.95499999996,676303.1775,-0.4255459683138855,40,56,5,0.5490196078431373,11.5,-0.7222222222222222,0.0,22.0,0.11080315836233387,0.5,674,high
MSME_10722,1.0,0.0,962495.7849999999,0.75201892150198,615864.65,775619.5275,-0.2593993298689898,39,64,5,0.5535714285714286,13.0,-0.42424242424242425,0.0,36.0,0.02732372244729256,0.5,-1,high
MSME_10723,1.0,0.0,706415.6025,0.766617134998722,494966.51749999996,847513.2825,-0.7122638654037847,41,66,5,0.5046728971962616,13.333333333333334,-0.25,0.0,9.0,0.4065696597405991,0.5,632,medium
MSME_10724,1.0,0.0,604158.69,0.8033643586892817,568411.4025,839218.25,-0.47642754228527295,34,69,5,0.5137614678899083,12.0,-0.4,0.0,36.0,0.02732372244729256,0.5,739,high
MSME_10725,1.0,0.0,1326629.9325,0.7857023231589948,756234.36,639843.4374999999,0.15390853504725718,38,61,5,0.5377358490566038,13.75,-0.3333333333333333,0.0,10.0,0.36787944117144233,0.5,-1,medium
MSME_10726,1.0,0.0,1320363.2000000002,0.7205187767058805,726488.6749999999,740107.1275,-0.018745581271449298,49,65,5,0.5405405405405406,13.5,-0.5405405405405406,0.0,12.0,0.301194211912202,0.5,-1,medium
MSME_10727,1.0,0.0,872658.0000000001,0.7646755600635012,871222.8966666668,878244.3999999999,-0.008059365014622106,33,64,5,0.5377358490566038,12.75,-0.5428571428571428,0.0,39.0,0.02024191144580438,0.5,765,high
MSME_10728,1.0,0.0,1203598.398,0.7545585627406812,671132.2825000001,682581.695,-0.01705984468121582,40,68,5,0.5092592592592593,12.25,-0.6388888888888888,0.0,43.0,0.013568559012200934,0.5,603,high
MSME_10729,1.0,0.0,1272443.7325,0.8507841761698385,555309.1575,773537.9175000001,-0.39298606380356715,30,62,5,0.5,15.0,-0.17647058823529413,0.0,48.0,0.008229747049020023,0.5,-1,high
MSME_10730,1.0,0.0,687798.84,0.676170651662587,746415.1700000002,797649.88,-0.06864103525655814,44,76,5,0.5294117647058824,13.75,-0.28125,0.0,13.0,0.2725317930340126,0.5,552,high
MSME_10731,1.0,0.0,1173444.3666666667,0.7908079059177298,687858.8525,769653.715,-0.11891227713755406,36,65,5,0.48623853211009177,18.0,-0.21428571428571427,0.0,4.0,0.6703200460356393,0.5,737,low
MSME_10732,1.0,0.0,1184314.1966666668,0.7540999066281192,826716.38,944318.5266666665,-0.14225210666161772,47,66,5,0.5045045045045045,17.0,-0.225,0.0,16.0,0.20189651799465538,0.5,-1,high
MSME_10733,1.0,0.0,1526131.095,0.7299862975801675,552623.2775,741439.8,-0.34167312559503993,29,54,5,0.5154639175257731,13.333333333333334,0.3181818181818182,0.0,12.0,0.301194211912202,0.5,595,medium
MSME_10734,1.0,0.0,698570.33,0.8028069994142467,639833.8825000001,780794.03,-0.2203074131511001,34,69,5,0.5263157894736842,12.25,-0.5151515151515151,0.0,54.0,0.004516580942612666,0.5,724,high
MSME_10735,1.0,0.0,811288.0,0.7401779821799613,512933.3599999999,834099.9249999999,-0.6261370190466848,32,65,5,0.5,15.0,0.23076923076923078,0.0,53.0,0.004991593906910213,0.5,-1,high
MSME_10736,1.0,0.0,1038421.425,0.6813383828012757,650875.5924999999,863133.1799999999,-0.3261108419885941,39,67,5,0.5272727272727272,10.5,-0.38461538461538464,0.0,13.0,0.2725317930340126,0.5,759,high
MSME_10737,1.0,0.0,721761.5575,0.8158150695178529,661829.6475000001,772524.875,-0.16725637468514873,36,72,5,0.5087719298245614,12.25,-0.3103448275862069,0.0,6.0,0.5488116360940264,0.5,-1,medium
MSME_10738,1.0,0.0,1061919.275,0.8036917166909948,682104.5025000001,948637.485,-0.39075095021821804,42,78,5,0.5645161290322581,13.0,-0.47058823529411764,0.0,12.0,0.301194211912202,0.5,-1,medium
MSME_10739,1.0,0.0,986523.07,0.6939880825938125,802491.6633333334,878085.5499999999,-0.09419896818948861,40,68,5,0.509090909090909,13.0,-0.20689655172413793,0.0,6.0,0.5488116360940264,0.5,795,medium
MSME_10740,1.0,0.0,1382923.085,0.7667952956977138,490352.345,960981.3450000001,-0.9597771985774844,37,68,5,0.509090909090909,9.75,-0.30434782608695654,0.0,27.0,0.06720551273974976,0.5,769,high
MSME_10741,1.0,0.0,1288636.85,0.7676241505869751,533640.785,839707.6375,-0.5735447160396481,40,69,5,0.5431034482758621,11.0,0.09523809523809523,0.0,9.0,0.4065696597405991,0.5,-1,medium
MSME_10742,1.0,0.0,1261319.23,0.8191797792391917,702785.9574999999,676970.1425,0.03673353846145958,40,67,5,0.49056603773584906,12.5,-0.5294117647058824,0.0,26.0,0.07427357821433388,0.5,568,high
MSME_10743,1.0,0.0,1300650.94,0.7292107790764184,684931.6825,804812.2075000001,-0.1750255216147052,40,70,5,0.5089285714285714,12.5,-0.3870967741935484,0.0,28.0,0.06081006262521795,0.5,661,high
MSME_10744,1.0,0.0,509837.19,0.884090260712207,570896.7975,865568.7875,-0.5161563198294171,40,69,5,0.4954954954954955,10.0,-0.7878787878787878,0.0,13.0,0.2725317930340126,0.5,789,high
MSME_10745,1.0,0.0,535085.0549999999,0.6346736459406183,656551.6875000001,730571.085,-0.11273963483644207,34,61,5,0.5145631067961165,16.333333333333332,0.13333333333333333,0.0,6.0,0.5488116360940264,0.5,561,medium
MSME_10746,1.0,0.0,1062145.6775,0.7448435623982304,496086.5675,785703.2899999999,-0.5838027906288753,31,71,5,0.48623853211009177,13.666666666666666,0.20833333333333334,0.0,56.0,0.003697863716482929,0.5,784,high
