entity_id,name,gstin,industry_code,vintage_months,bureau_score_cibil,credit_limit_requested
MSME_12168,Prime Enterprises,25VQSKB8481A1ZX,NIC_1079,43,-1,873378
MSME_12169,Rapid Packaging,18MZBED1267C3Z5,NIC_1702,32,-1,2665808
MSME_12170,Lakshmi Retail,17WCPYI7059Z6ZE,NIC_1079,26,-1,2589178
MSME_12171,Shree Enterprises,27QTIDD2991L6ZE,NIC_4690,32,-1,197112
MSME_12172,Green Foods,29AFHVB2800C1ZH,NIC_1702,24,-1,2706656
MSME_12173,Green Retail,33QUPIC2865W8ZO,NIC_4100,32,-1,134794
MSME_12174,Skyline Logistics,17AUEIS0872V8ZD,NIC_1702,15,702,2408074
MSME_12175,Green Retail,36WRLXI5463V2Z0,NIC_2220,25,638,1596158
MSME_12176,Urban Traders,17VLOGF3421S1ZF,NIC_1702,49,737,660986
MSME_12177,Rapid Foods,34WQKXR1049E1ZM,NIC_5229,34,754,795555
MSME_12178,Global Foods,28ICLKU8731K5ZZ,NIC_4100,40,614,881855
MSME_12179,Rapid Industries,21PABMK7788O8ZN,NIC_1079,49,610,2771901
MSME_12180,Green Enterprises,20CQSIH4362E7Z8,NIC_2220,52,791,2537345
MSME_12181,Shree Enterprises,30AXHUS1486L2Z9,NIC_1311,43,735,2593467
MSME_12182,Om Textiles,27KEUKR4473M7ZM,NIC_4690,15,721,2968896
MSME_12183,Skyline Logistics,24LLMAO3509I7ZI,NIC_1702,10,690,1621178
MSME_12184,Sai Packaging,20NUCAK5102N3ZB,NIC_1311,33,642,1547434
MSME_12185,Skyline Industries,24BTPCY2760X3Z4,NIC_4690,29,574,2847665
MSME_12186,Lakshmi Industries,23EDECE2492B5ZR,NIC_5229,28,-1,1494968
MSME_12187,Prime Industries,31FTFHQ4018D2ZE,NIC_2220,11,775,557653
MSME_12188,Skyline Retail,13LLONS0734A8Z0,NIC_1079,3,695,1888208
MSME_12189,Sai Packaging,16BWJKN0323G7Z9,NIC_4100,51,771,1259391
MSME_12190,Om Retail,18IZVRW4578T7ZZ,NIC_2220,22,702,1450304
MSME_12191,Urban Enterprises,14ZGOPS5062N3ZG,NIC_1079,43,-1,1344174
MSME_12192,Lakshmi Logistics,25DCJBN3814A2ZQ,NIC_2220,23,625,2142285
MSME_12193,Sai Textiles,19EOYUM8197P4Z5,NIC_4711,4,711,1371285
MSME_12194,Rapid Packaging,19YMSOM4140C7ZF,NIC_1079,40,739,2207570
MSME_12195,Om Logistics,17SVVPZ9584I8ZR,NIC_1079,27,796,271174
MSME_12196,Green Traders,15WSHXV8993V7Z6,NIC_4711,34,-1,419172
MSME_12197,Shree Retail,23BVKCA9180D5ZV,NIC_4690,10,741,1488306
MSME_12198,Prime Textiles,13FMSXN0287C1ZB,NIC_1702,56,672,953531
MSME_12199,Skyline Foods,18ZQVLJ6455T6ZN,NIC_2220,43,-1,2105174
MSME_12200,Lakshmi Textiles,33XOBXD1133O8ZR,NIC_4711,44,556,1431555
MSME_12201,Green Textiles,15VHBJY8585R3Z0,NIC_4100,46,772,425105
MSME_12202,Prime Logistics,10MWDRZ8527P3ZN,NIC_2220,28,579,2308609
MSME_12203,Shree Logistics,13ITEBF0509R8ZD,NIC_4100,7,-1,2729094
MSME_12204,Global Logistics,31PERST0409Q1ZM,NIC_4100,38,777,1077189
MSME_12205,Green Textiles,25CBXIY8811T5ZP,NIC_1079,40,797,1049725
MSME_12206,Shree Traders,29FBABZ1970S5ZC,NIC_1311,9,-1,1560430
MSME_12207,Om Packaging,29BWGPF6683U3ZS,NIC_4711,39,-1,2958841
MSME_12208,Rapid Foods,29JYHFP5801R8ZP,NIC_5229,47,620,1611962
MSME_12209,Skyline Enterprises,29ITHIJ9723N4ZI,NIC_2220,53,-1,2360609
MSME_12210,Shree Retail,24WSJRD8376W3ZD,NIC_1311,20,-1,123606
MSME_12211,Skyline Textiles,20HYXVY5376U1ZP,NIC_1311,41,586,2996212
MSME_12212,Shree Traders,32DZCCM4896F3Z7,NIC_4711,9,639,2044743
MSME_12213,Sai Logistics,12GJSBQ7194I4Z0,NIC_1702,22,-1,798053
MSME_12214,Skyline Traders,22LSWPG5497B1ZL,NIC_1079,25,-1,2481350
MSME_12215,Lakshmi Textiles,23CVTRK2700X4ZV,NIC_1079,21,575,921991
MSME_12216,Prime Logistics,14ARNNZ8209B3ZE,NIC_2220,27,791,337378
MSME_12217,Shree Enterprises,32DHOQY5222Z3ZS,NIC_1079,55,550,2574543
MSME_12218,Shree Textiles,29ATRMX0939D5ZF,NIC_4100,54,652,942425
MSME_12219,Green Enterprises,17MSMUD6801P4ZX,NIC_5229,36,627,2873425
MSME_12220,Om Enterprises,25TJTRR0525L3ZZ,NIC_1079,9,696,1937336
MSME_12221,Prime Packaging,36MYDMD5264D7ZI,NIC_5229,14,-1,271746
MSME_12222,Skyline Industries,24IOAWY5526B4ZV,NIC_2220,9,741,2306449
MSME_12223,Green Enterprises,35BUEDA7171G2ZE,NIC_4100,2,-1,2239928
MSME_12224,Lakshmi Traders,16MUZAU1006P6ZW,NIC_2220,56,771,2421901
MSME_12225,Prime Logistics,32MJLYG6635N3ZD,NIC_4690,48,698,1073553
MSME_12226,Lakshmi Logistics,34EOISA4595N6ZR,NIC_1311,33,-1,798828
MSME_12227,Skyline Enterprises,19GZMFY7771J4ZH,NIC_1311,21,759,1526067
MSME_12228,Shree Foods,22NVSRS1793L5ZV,NIC_5229,7,-1,1669796
MSME_12229,Urban Retail,17LUUIK8805V8ZO,NIC_2220,19,733,2299125
MSME_12230,Global Foods,13VLQMJ4885H3ZY,NIC_4100,45,687,2279191
MSME_12231,Om Foods,18VRMXA1078Q8ZG,NIC_1311,59,586,2739068
MSME_12232,Lakshmi Industries,26FGCZB9254E6ZM,NIC_4690,58,651,2924536
MSME_12233,Global Textiles,33PTFUG7044Y8ZV,NIC_5229,44,-1,2321346
MSME_12234,Lakshmi Textiles,14EHIII7298J4ZY,NIC_4711,47,-1,2504877
MSME_12235,Lakshmi Logistics,36CYUDJ6566T3ZP,NIC_4711,51,-1,1546804
MSME_12236,Rapid Traders,32TWYSE2561P2ZU,NIC_5229,56,-1,1599607
MSME_12237,Om Packaging,32EWYOA8635R4ZX,NIC_1311,27,-1,2140170
MSME_12238,Global Industries,22BIIPP4482L8Z8,NIC_5229,39,560,2084610
MSME_12239,Urban Textiles,32UVDBU7020L5Z7,NIC_1311,21,619,1713609
MSME_12240,Shree Foods,20BSXHX7367Y6ZG,NIC_1702,32,608,1566803
MSME_12241,Urban Packaging,27DDOTM8752V7ZA,NIC_1311,13,643,2213922
MSME_12242,Rapid Logistics,22JIJRB4392G6ZN,NIC_1311,21,-1,1328563
MSME_12243,Shree Textiles,27DQHMQ5795O2ZQ,NIC_1311,28,684,2628600
MSME_12244,Urban Retail,32QVQPC2898D6ZJ,NIC_4711,19,700,822312
MSME_12245,Rapid Foods,10DDWMM8506D2ZA,NIC_4711,37,-1,2641623
MSME_12246,Rapid Foods,18XOZFX3288K6ZT,NIC_4690,30,-1,2876036
MSME_12247,Rapid Packaging,28KJVVK0289G4ZO,NIC_4711,48,585,312113
MSME_12248,Om Textiles,15XXBTV9297O4ZZ,NIC_1702,6,-1,1285003
MSME_12249,Sai Retail,12IBBLN3485P5ZR,NIC_1702,53,611,747111
MSME_12250,Shree Logistics,31TQKRY4678R7Z9,NIC_4711,33,790,949865
MSME_12251,Lakshmi Enterprises,32VNYNH7902A8ZC,NIC_4711,40,-1,2608933
MSME_12252,Green Industries,30ANIQE9580Q5Z9,NIC_4100,16,-1,611384
MSME_12253,Skyline Industries,32DAJMD3794S2ZH,NIC_5229,44,740,750937
MSME_12254,Urban Textiles,16SXQPP7414H8ZD,NIC_2220,2,722,2561084
MSME_12255,Green Enterprises,24NKNCA3340O6ZP,NIC_4100,47,-1,1240435
MSME_12256,Rapid Enterprises,21CSGJR8881L1Z8,NIC_5229,35,-1,382600
MSME_12257,Lakshmi Enterprises,11SDHHK5386L5Z5,NIC_5229,9,672,652988
MSME_12258,Sai Logistics,30VTRGK7309M5ZS,NIC_1079,14,-1,1987907
MSME_12259,Green Industries,14SGBOP9964G7ZJ,NIC_2220,15,-1,2232193
MSME_12260,Global Logistics,17LOFWR5000C2ZC,NIC_2220,59,756,1701387
MSME_12261,Green Enterprises,10QPRKT4229K1ZG,NIC_4100,22,-1,2238060
MSME_12262,Rapid Industries,22PDNHV4182U6ZW,NIC_1079,3,-1,1653643
MSME_12263,Skyline Industries,13EBDGG0212V7ZY,NIC_4690,25,790,1191297
MSME_12264,Rapid Foods,35KENTE6532I5Z3,NIC_4711,8,720,472944
MSME_12265,Sai Textiles,17ZRTWV5008L1Z9,NIC_4711,57,755,2865309
MSME_12266,Om Traders,17RLRCS7846T4ZX,NIC_4100,21,594,2122979
MSME_12267,Skyline Packaging,20HNBYK8666I2ZC,NIC_1311,15,768,619949
MSME_12268,Sai Traders,25JFJNN6636V3Z6,NIC_5229,21,744,823160
MSME_12269,Global Traders,28SOCGH0466C1ZT,NIC_4690,49,765,2995956
MSME_12270,Rapid Industries,24NDFNM5632A8Z2,NIC_1079,57,-1,2479103
MSME_12271,Global Traders,26XKKUT9096T5Z2,NIC_4690,49,784,699542
MSME_12272,Sai Traders,23PNUDU0341V7ZN,NIC_1079,11,-1,1793322
MSME_12273,Skyline Logistics,21IGOXR4108I5Z3,NIC_1702,15,751,1122377
MSME_12274,Urban Enterprises,18CJQZO8997G2Z4,NIC_1311,6,678,2663532
MSME_12275,Sai Foods,32MBIUU2203C5ZI,NIC_1702,13,-1,2844070
MSME_12276,Sai Industries,16HSLAD9427D5ZQ,NIC_5229,7,678,2090518
MSME_12277,Urban Textiles,18NJFAR2237K7ZJ,NIC_2220,56,781,2057984
MSME_12278,Prime Logistics,14YCQCC3423V3ZJ,NIC_1311,45,727,2233936
MSME_12279,Rapid Enterprises,27ZEFGY3817R1ZZ,NIC_4690,8,685,2174959
MSME_12280,Om Packaging,30GMKTE1686I8ZK,NIC_2220,20,745,2461157
MSME_12281,Lakshmi Retail,22LQCUU4833T1ZB,NIC_1702,36,713,855485
MSME_12282,Lakshmi Packaging,24MGGQD8107T4ZG,NIC_4711,26,600,682474
MSME_12283,Green Traders,12BEXGB0903F7Z7,NIC_1702,28,615,2720142
MSME_12284,Lakshmi Logistics,30IIPIO5783L6ZG,NIC_5229,19,751,261454
MSME_12285,Global Logistics,33SPSPA2046T4Z4,NIC_4690,17,579,2766588
MSME_12286,Prime Enterprises,30HWCPE8774L4Z2,NIC_5229,58,648,1961739
MSME_12287,Green Retail,17PAWIX5377Q6ZJ,NIC_1702,46,690,536313
MSME_12288,Skyline Enterprises,27SRSFP0484U2ZH,NIC_5229,42,-1,2471629
MSME_12289,Sai Traders,32WBZPT6099U2ZU,NIC_1702,35,758,1390542
MSME_12290,Green Foods,33YNXRF5761K3Z7,NIC_1702,21,-1,1338982
MSME_12291,Lakshmi Industries,26HKJKA2846I3Z9,NIC_4690,12,574,2610603
MSME_12292,Urban Foods,10KPDXS9295Z6ZJ,NIC_1079,43,789,1752431
MSME_12293,Skyline Industries,28XFUZO9340V5Z2,NIC_4690,17,686,537592
MSME_12294,Skyline Traders,24BYBLP0839J5ZI,NIC_1311,36,664,1396765
MSME_12295,Green Logistics,10QWVQE4875V1ZH,NIC_4100,28,676,2089667
MSME_12296,Om Enterprises,14YMDWV2556E3ZE,NIC_1079,12,-1,1675437
MSME_12297,Sai Traders,28SPYRO9877Y6ZK,NIC_1311,21,-1,1499023
MSME_12298,Rapid Textiles,12UCWCO7780D3ZY,NIC_4690,54,-1,2275757
MSME_12299,Shree Retail,34LJLAV8576T7Z3,NIC_4711,13,597,1233256
MSME_12300,Shree Traders,18SWFLM6009Z2Z1,NIC_1311,14,-1,2972896
MSME_12301,Lakshmi Traders,26VTEEK9282Z6Z5,NIC_2220,58,656,2994112
MSME_12302,Global Textiles,28CRTES4424M7ZQ,NIC_5229,36,708,1196563
MSME_12303,Shree Traders,11KYGLY4626N8ZF,NIC_1079,44,659,2414290
MSME_12304,Lakshmi Enterprises,25MMDZI9793X2ZJ,NIC_4711,25,720,1199823
MSME_12305,Skyline Logistics,18LRFOR0496M7ZV,NIC_4711,18,-1,492114
MSME_12306,Prime Industries,12CSXMZ1352J7Z8,NIC_1311,1,-1,375399
MSME_12307,Skyline Logistics,12OAEMO8893K5ZR,NIC_1311,56,-1,147593
MSME_12308,Rapid Foods,27KPRIZ5215Y2ZT,NIC_1079,54,702,1918597
MSME_12309,Sai Retail,31RBXHN2235H4ZW,NIC_1311,25,-1,287330
MSME_12310,Lakshmi Textiles,16VHEJH5333Z7Z3,NIC_5229,29,633,509644
MSME_12311,Skyline Industries,13ISOMS4970Z6Z3,NIC_4711,45,-1,387496
MSME_12312,Rapid Logistics,12EYANJ8695G5Z3,NIC_4100,18,-1,864776
MSME_12313,Global Textiles,11JDSIG9458S1ZV,NIC_1702,54,786,300019
MSME_12314,Lakshmi Enterprises,26TXSSH2747Z5ZT,NIC_1079,58,723,2999367
MSME_12315,Shree Retail,31EYPUC4669K1Z9,NIC_4690,44,682,1101013
MSME_12316,Om Traders,33INDRF2509K5ZG,NIC_4100,7,702,1713292
MSME_12317,Urban Foods,19DXLSN5790Q6ZT,NIC_4100,27,747,2416680
MSME_12318,Prime Foods,16YIAEZ2713Y3ZQ,NIC_4100,26,714,1809990
MSME_12319,Shree Traders,15QTZRY1665M7ZY,NIC_1311,20,694,1614846
MSME_12320,Sai Enterprises,22VPEKV6466W7ZF,NIC_5229,27,796,1341706
MSME_12321,Shree Foods,12VKXUY2720Q6Z3,NIC_2220,11,656,2676260
MSME_12322,Skyline Logistics,15LRTGI7804R4ZB,NIC_1079,55,-1,694787
MSME_12323,Skyline Industries,24BXHWC3545F2ZZ,NIC_4100,56,744,1356860
MSME_12324,Rapid Foods,13XUGMD0537U7ZB,NIC_1702,46,648,2763267
MSME_12325,Lakshmi Foods,11PIELN9544Z3ZE,NIC_1079,56,-1,465918
MSME_12326,Skyline Logistics,12TGXGE3807Q5ZC,NIC_4100,21,647,1655713
MSME_12327,Skyline Logistics,24TOMDJ6628H6ZZ,NIC_1079,42,638,2405213
MSME_12328,Urban Packaging,14XCXUM2628R8ZU,NIC_4100,28,637,557549
MSME_12329,Green Textiles,23YHOVD3337S7ZC,NIC_4100,30,633,710610
MSME_12330,Urban Foods,26MGXFZ0304H3ZO,NIC_1311,34,559,2578043
MSME_12331,Urban Industries,35ERIVH1491N4Z3,NIC_1311,53,562,2709366
MSME_12332,Sai Packaging,34RNBIA1162Z7ZA,NIC_1311,8,-1,1270276
MSME_12333,Global Textiles,17BLEHU6489S8Z8,NIC_1079,13,675,862754
MSME_12334,Global Industries,29MNIDF2405N5Z8,NIC_1311,52,-1,713484
MSME_12335,Skyline Logistics,16TCDZW6454P3ZT,NIC_1079,48,-1,2266475
MSME_12336,Sai Traders,28QONDK5842Y4Z2,NIC_4711,35,655,1035645
MSME_12337,Skyline Enterprises,12NVOEM6128M3ZJ,NIC_4100,50,596,1500515
MSME_12338,Lakshmi Retail,19VYGSL4189J2ZJ,NIC_4690,5,779,2421970
MSME_12339,Urban Textiles,11NHWKK3759C8ZM,NIC_1079,23,781,2201149
MSME_12340,Om Industries,36SJITR3752O1ZH,NIC_5229,53,-1,1721565
MSME_12341,Urban Foods,13XQJSB9907R5ZL,NIC_4690,48,-1,1452344
MSME_12342,Skyline Foods,28ZWKTC9895K3ZF,NIC_4711,42,-1,2268274
MSME_12343,Rapid Enterprises,30HBZAH8864J3ZX,NIC_4100,45,793,1107478
MSME_12344,Om Textiles,33HTDPX5086N4Z4,NIC_1702,10,-1,123826
MSME_12345,Om Textiles,33GCQRI9242R1ZG,NIC_4711,30,576,299260
MSME_12346,Rapid Textiles,34PUPFN5777D3ZF,NIC_4711,11,-1,2861661
MSME_12347,Lakshmi Traders,33OKZKN8438I3Z1,NIC_4690,29,567,2961363
MSME_12348,Global Foods,32WFEEG0498I3Z5,NIC_1702,1,731,1290758
MSME_12349,Skyline Enterprises,15JTQQS0079S2ZF,NIC_4711,42,604,2470862
MSME_12350,Skyline Logistics,28JDCHP3133Q1Z6,NIC_4690,58,605,2416536
MSME_12351,Skyline Logistics,14RSNNF2542T4ZT,NIC_4711,9,743,603163
MSME_12352,Global Textiles,20BAHOF1694G2ZC,NIC_5229,54,781,2662226
MSME_12353,Lakshmi Retail,36GELXA5453L2ZS,NIC_4711,10,-1,2170329
MSME_12354,Urban Packaging,17FWOGO6568R7ZJ,NIC_1702,27,716,612163
MSME_12355,Shree Textiles,25IEYZU1444W7ZV,NIC_4711,1,652,660764
MSME_12356,Sai Retail,11LQWNF0610G4ZH,NIC_1702,5,555,984749
MSME_12357,Rapid Industries,26HDBVF4881A2ZK,NIC_4711,37,774,1855925
MSME_12358,Green Traders,22IRNUB0077E3ZA,NIC_2220,14,580,983098
MSME_12359,Prime Textiles,22KMQVK7203L3ZE,NIC_5229,25,554,2180395
MSME_12360,Skyline Enterprises,15DVGEV5103W5ZS,NIC_4690,46,695,2124669
MSME_12361,Om Traders,21IICNP1297U1ZU,NIC_2220,19,713,517163
MSME_12362,Sai Textiles,24VNINV1621X7ZL,NIC_1311,22,-1,191730
MSME_12363,Green Retail,19LJYXR3027A6ZU,NIC_4100,59,651,2304136
MSME_12364,Urban Logistics,10NTOLB9290F4Z5,NIC_5229,57,626,2387380
MSME_12365,Shree Enterprises,19LMSEV1181Q8Z2,NIC_1311,35,680,826751
MSME_12366,Prime Retail,24YBVLE6757E8ZD,NIC_4690,14,789,1180915
MSME_12367,Global Industries,31ZTXPK2618E8Z9,NIC_4711,36,-1,2744028
MSME_12368,Om Packaging,20QRTWQ4047J5ZK,NIC_2220,53,744,597138
MSME_12369,Sai Enterprises,21DYAFO8598E5Z5,NIC_1702,20,730,2479029
MSME_12370,Sai Logistics,12TEAJX9903X6ZB,NIC_4100,56,-1,752306
MSME_12371,Urban Packaging,29FWWIY1396Z7ZP,NIC_4711,59,781,1949395
MSME_12372,Shree Packaging,15WFQVA9337E2ZG,NIC_2220,54,-1,350022
MSME_12373,Shree Enterprises,28SHKTZ3465T7ZV,NIC_1702,6,589,2293622
MSME_12374,Shree Logistics,36NVDQA3928W3Z4,NIC_4690,11,-1,519660
MSME_12375,Green Retail,28MVQZH1793P8ZN,NIC_4690,23,-1,2727488
MSME_12376,Lakshmi Foods,16MOALE8064E4ZW,NIC_4711,30,784,1570975
MSME_12377,Rapid Textiles,21DSADX6538H5ZM,NIC_1311,31,674,2993926
MSME_12378,Global Enterprises,16CQJSK6988G2ZI,NIC_4711,38,-1,1780277
MSME_12379,Rapid Retail,35YGDTK2269G8ZT,NIC_1311,50,-1,148336
MSME_12380,Urban Retail,24GJDCE8565T1ZB,NIC_4711,16,-1,2837738
MSME_12381,Sai Enterprises,28YWXXJ5102W1ZR,NIC_2220,46,751,1845580
MSME_12382,Lakshmi Logistics,18ACFGA2857F6ZS,NIC_4100,34,-1,1099448
MSME_12383,Shree Logistics,21QAELI9700X2ZG,NIC_4711,6,789,1333364
MSME_12384,Sai Textiles,26VFWIB3656H2ZK,NIC_4711,35,758,2967306
MSME_12385,Global Enterprises,14ZCRWS0320Z1ZC,NIC_1311,22,-1,493211
MSME_12386,Green Retail,26GNJTK0937Y7ZI,NIC_1311,33,731,110638
MSME_12387,Om Industries,22FJVEX6283C1ZD,NIC_1702,2,-1,1886466
MSME_12388,Sai Traders,33NAABP2912N5Z9,NIC_1702,16,-1,762275
MSME_12389,Om Traders,17DDZXD6097W7ZR,NIC_5229,21,-1,211279
MSME_12390,Global Traders,26RQEPS8843S4Z5,NIC_1079,24,578,1162828
MSME_12391,Green Foods,28YJHCL1955T2Z5,NIC_4100,43,747,1675575
MSME_12392,Green Textiles,28DGKOI9819C2Z1,NIC_1079,37,-1,946325
MSME_12393,Prime Retail,28OIOSZ9263T2ZV,NIC_1311,25,675,260228
MSME_12394,Urban Enterprises,35RBHJQ1652O2Z6,NIC_1702,27,-1,811669
MSME_12395,Lakshmi Industries,13QSAEM6596I1Z4,NIC_4100,14,774,2398976
MSME_12396,Om Industries,13NWHYV1838I8ZE,NIC_1311,11,-1,2788504
MSME_12397,Global Traders,17EHZUT7396N5Z5,NIC_4100,48,714,755920
MSME_12398,Prime Industries,22GDSBO7218G5ZO,NIC_1311,24,-1,2224749
MSME_12399,Rapid Industries,11SSFIL4599R4Z7,NIC_4711,2,-1,2798548
MSME_12400,Sai Packaging,26TDXFG4755T5ZA,NIC_1079,28,-1,804432
MSME_12401,Lakshmi Traders,10PKTBD0522D5ZP,NIC_5229,38,-1,1625648
MSME_12402,Om Textiles,12FYDIA6071X5ZQ,NIC_1702,40,558,2206716
MSME_12403,Green Traders,18RTSGT4000F3ZV,NIC_4100,24,644,810133
MSME_12404,Green Enterprises,19HPAEJ7361J8ZV,NIC_4690,12,667,133636
MSME_12405,Skyline Retail,11LVOPC8538P6ZA,NIC_4711,6,-1,2544982
MSME_12406,Urban Industries,18NOYEW9750R8Z9,NIC_5229,2,-1,2926074
MSME_12407,Urban Retail,28LEHRO4305U2ZO,NIC_2220,4,775,918579
MSME_12408,Skyline Foods,19GSSPL2165W7Z2,NIC_4690,20,728,2011281
MSME_12409,Shree Textiles,21JWTUX3723G5ZQ,NIC_5229,32,-1,1002827
MSME_12410,Green Logistics,26MVRVF5269O8ZP,NIC_2220,32,-1,912726
MSME_12411,Prime Textiles,35RBEIO1968W8ZD,NIC_4100,12,567,1420549
MSME_12412,Prime Foods,33RDBXI5558Z8ZP,NIC_4690,23,551,1170558
MSME_12413,Om Retail,16RSFNJ0097T6ZE,NIC_5229,16,-1,334073
MSME_12414,Rapid Packaging,28QODUJ2166V2ZY,NIC_1079,28,652,206812
MSME_12415,Urban Enterprises,14QCGUT2865X6ZW,NIC_4100,1,730,1174163
MSME_12416,Lakshmi Traders,33GXXUT7820T8ZK,NIC_4690,32,-1,1091525
MSME_12417,Prime Textiles,11NUQGS8107X7ZO,NIC_4100,49,632,2686622
MSME_12418,Rapid Enterprises,34BSIWM3759I6ZM,NIC_5229,49,-1,875748
MSME_12419,Sai Logistics,32FSVFD1624A8ZV,NIC_4690,43,-1,506863
MSME_12420,Rapid Industries,12IAOXV3398N4Z2,NIC_4690,57,635,2579121
MSME_12421,Prime Traders,20DGVCQ5800O6ZR,NIC_2220,4,-1,1511557
MSME_12422,Om Textiles,27GGVFH7698B6ZS,NIC_1702,51,718,2540163
MSME_12423,Prime Industries,34CBMAZ9989X2ZV,NIC_1311,10,746,2606897
MSME_12424,Om Enterprises,36GTBBK3340D5ZB,NIC_4711,47,794,2591631
MSME_12425,Global Enterprises,22GOZPX0156N1Z6,NIC_1311,16,557,872492
MSME_12426,Sai Enterprises,18EMGCG9568D4ZE,NIC_4711,55,-1,201188
MSME_12427,Lakshmi Retail,28SYISH6682X4Z4,NIC_1079,58,730,1636735
MSME_12428,Skyline Traders,28TCLWL7153A2ZN,NIC_4100,18,606,1206212
MSME_12429,Rapid Retail,22CJKVK4295G7Z4,NIC_4711,32,-1,1868977
MSME_12430,Urban Retail,16XUFSQ2298O5ZB,NIC_1311,48,-1,2684599
MSME_12431,Skyline Industries,31FQELO2993A2Z4,NIC_1079,6,593,511964
MSME_12432,Prime Foods,11RBVWJ7741S4ZW,NIC_1702,28,696,505476
MSME_12433,Lakshmi Foods,11NGEQM0315R5Z5,NIC_5229,20,652,929378
MSME_12434,Om Traders,23GZGKE6448J3ZU,NIC_1311,48,-1,2215708
MSME_12435,Global Textiles,20VTTAA1934C6Z2,NIC_4690,47,-1,2740086
MSME_12436,Om Logistics,33GTVTL6766K1ZW,NIC_5229,51,669,1872671
MSME_12437,Sai Packaging,10VNOUY6982X5ZM,NIC_4711,17,611,2700724
MSME_12438,Green Textiles,26OVYRW8685L8ZL,NIC_4711,54,771,2411394
MSME_12439,Green Packaging,21ILTWL7960G2ZZ,NIC_4711,26,792,1062185
MSME_12440,Urban Industries,25JONCR3399E4ZI,NIC_2220,43,-1,724316
MSME_12441,Rapid Textiles,31UVVEI2074P6ZL,NIC_1311,44,680,444031
MSME_12442,Skyline Logistics,33VAISL5728Q3ZE,NIC_2220,43,-1,1291828
MSME_12443,Green Logistics,31ZUMVY0026Z7ZN,NIC_1311,15,628,1786889
MSME_12444,Sai Packaging,17WCXLE9679M6ZB,NIC_4690,28,-1,567104
MSME_12445,Urban Foods,23PVUIZ0574W3ZU,NIC_2220,6,620,2856362
MSME_12446,Skyline Foods,19IQDSV2060W5ZS,NIC_2220,3,670,274571
MSME_12447,Green Packaging,19ZGTRS6116U4ZV,NIC_4100,1,744,304590
MSME_12448,Shree Industries,35JEBDR0248J2ZM,NIC_5229,48,-1,795338
MSME_12449,Lakshmi Packaging,21XPIVS4371J8Z3,NIC_5229,32,-1,938693
MSME_12450,Om Traders,15VIRCF7395D6ZQ,NIC_4711,6,748,2708793
MSME_12451,Urban Logistics,15MBRYI5729Q7ZE,NIC_2220,9,562,1815832
MSME_12452,Green Packaging,23VMXKL4164I1Z5,NIC_1311,1,-1,2306476
MSME_12453,Global Retail,18HQDBT6373C4ZA,NIC_4690,57,597,2206336
MSME_12454,Skyline Enterprises,25HOGDA0449P8Z0,NIC_4690,1,759,874672
MSME_12455,Lakshmi Industries,18OCNYK1719H3Z8,NIC_4690,52,-1,1542139
MSME_12456,Global Enterprises,31QHQKY5963V4ZH,NIC_1311,10,-1,197661
MSME_12457,Sai Retail,34ENBST1739B7ZS,NIC_2220,40,641,2271563
MSME_12458,Urban Traders,29CJKRK7670D4Z2,NIC_5229,59,-1,1019605
MSME_12459,Sai Foods,19KPFGS5024F6Z6,NIC_1079,18,728,1061179
MSME_12460,Skyline Foods,32LILDU9245P7Z2,NIC_1311,13,555,677385
MSME_12461,Lakshmi Packaging,18EAOGW4151C4Z1,NIC_2220,47,589,820492
MSME_12462,Urban Industries,13DEMVH0919X3ZW,NIC_1311,46,-1,206599
MSME_12463,Om Traders,33GJQFW2687Y7ZP,NIC_4711,8,558,105914
MSME_12464,Skyline Logistics,35SPLTD7085S4Z7,NIC_4711,59,-1,617570
MSME_12465,Shree Retail,14EYRJX4990H3ZK,NIC_1079,49,701,347727
MSME_12466,Global Traders,26LAGSY5611X7ZA,NIC_5229,6,633,690993
MSME_12467,Lakshmi Traders,36WCTLS9932X3Z9,NIC_1702,51,-1,2669611
MSME_12468,Urban Packaging,22ZJSNP3347P5ZI,NIC_1702,42,620,827141
MSME_12469,Sai Retail,18QOGTK4109I6ZX,NIC_4711,51,-1,2600612
MSME_12470,Global Textiles,18QRGTH6871W3Z2,NIC_4690,40,690,1597732
MSME_12471,Green Traders,23TOJAQ2576D3ZY,NIC_4100,39,-1,1696868
MSME_12472,Om Traders,27JABMG3877J1ZL,NIC_1702,2,654,1463406
MSME_12473,Global Logistics,23MPDNS3621R8Z9,NIC_1311,24,622,296740
MSME_12474,Global Textiles,21AUVOJ7684T3ZP,NIC_5229,27,649,508844
MSME_12475,Rapid Textiles,35QNEGF1529P7ZZ,NIC_1702,1,583,145262
MSME_12476,Om Packaging,35VZIKA5890Z8ZO,NIC_5229,50,-1,1110550
MSME_12477,Urban Foods,13YJNFC3248X3ZB,NIC_1311,40,570,537557
MSME_12478,Lakshmi Logistics,35YNRTW5563A3ZB,NIC_5229,6,-1,2085928
MSME_12479,Prime Logistics,32DTSXQ7774W8Z6,NIC_5229,29,-1,1911277
MSME_12480,Om Foods,31LZGRI3292H1Z8,NIC_1079,59,782,2318409
MSME_12481,Global Textiles,36POEJJ4171R1ZH,NIC_4690,26,787,1666147
MSME_12482,Sai Retail,24GGNMT6762E4Z4,NIC_2220,16,588,444547
